"distance"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
840	1.00354	1.01611	1.01606	1.01602	1.00254	1.02614	1.01858	1.01827	1.01345	1.00823	1.01462	1.00193	1.00023	1.0109	1.00843	1.00294	0.99856	1.02212	1.00855	1.017	0.99484	1.0151	1.01511	1.00452	1.01247	1.00104	1.0176	1.01522	1.02425	1.03032	1.00355	1.02357	1.00333	1.00772	1.01164	1.00564	1.01392	1.02332	1.01828	1.01629	1.0063	1.02404	1.01389	1.03103	1.01539	1.00433
855	1.00441	1.01276	1.00431	1.00923	1.00219	1.02054	1.01614	1.01014	1.01297	1.00202	1.00624	1.00463	0.9951	1.0086	1.00265	1.00057	1.00334	1.02182	1.00833	1.01274	0.99451	1.01249	1.0109	1.0028	1.00685	1.00075	1.02163	1.01925	1.02329	1.02985	0.99614	1.01679	1.0007	1.00602	1.00712	1.00976	1.01396	1.02112	1.01156	1.01557	1.00456	1.01636	1.01271	1.02667	1.01304	1.00019
870	0.99849	1.00372	0.99545	0.99581	0.99355	1.01211	1.00327	1.0028	1.00375	0.99399	0.99158	0.99803	0.98698	1.00478	0.99434	0.99329	1.00076	1.00801	1.0041	1.00327	0.99118	1.00567	1.0029	0.9967	0.99729	0.98944	1.01843	1.00623	1.00704	1.01428	0.9876	1.00649	1.0016	1.00252	1.00019	1.00701	1.00549	1.01274	0.9982	1.00692	0.99791	1.01088	1.00655	1.01488	1.008	0.98844
885	0.98843	0.99437	0.98941	0.98522	0.98664	0.99845	0.99526	0.99357	0.99149	0.98157	0.98122	0.99617	0.97733	0.99039	0.98273	0.98749	0.99424	0.99031	0.99003	0.98996	0.98358	0.99296	0.99497	0.9891	0.99083	0.97928	1.00549	0.99714	0.99347	1.00116	0.97797	0.98931	0.98891	0.98813	0.99691	0.99952	0.99471	0.99858	0.98113	0.99313	0.9802	0.99994	0.99813	1.00347	1.00219	0.97147
900	0.97891	0.98713	0.97472	0.95792	0.97351	0.98099	0.98335	0.97885	0.98181	0.97345	0.97345	0.98945	0.96526	0.97059	0.973	0.97238	0.98762	0.9812	0.97627	0.97219	0.97105	0.976	0.98019	0.98423	0.97789	0.97388	0.9976	0.98488	0.97882	0.99165	0.96922	0.97022	0.98555	0.97937	0.98178	0.98823	0.97944	0.98351	0.9628	0.97807	0.96556	0.98745	0.98669	0.98059	0.99215	0.96516
915	0.97325	0.97313	0.97019	0.94973	0.96343	0.97176	0.97419	0.97135	0.97303	0.96238	0.96496	0.9841	0.96705	0.95916	0.96446	0.96709	0.98393	0.97413	0.96353	0.96262	0.96607	0.96755	0.96869	0.97492	0.9676	0.97028	0.9847	0.97699	0.9716	0.97523	0.96467	0.95669	0.98399	0.96897	0.97121	0.97707	0.96629	0.97373	0.95507	0.97153	0.96015	0.97939	0.97425	0.96976	0.98894	0.95411
930	0.96848	0.968	0.96955	0.94554	0.95729	0.96367	0.96872	0.96213	0.96502	0.95692	0.96608	0.97407	0.96979	0.9538	0.96306	0.96468	0.9785	0.97128	0.95928	0.95796	0.96	0.95809	0.96375	0.97028	0.96443	0.97069	0.98224	0.97089	0.96662	0.96627	0.96911	0.9507	0.98201	0.96652	0.96623	0.9714	0.95533	0.96713	0.95253	0.96582	0.95964	0.96731	0.96949	0.95994	0.9812	0.9578
945	0.96899	0.96707	0.9686	0.95608	0.96411	0.95934	0.96981	0.96191	0.96658	0.95903	0.96484	0.96986	0.97427	0.95806	0.96401	0.9636	0.98022	0.9697	0.9604	0.95961	0.96167	0.95922	0.96451	0.97121	0.96224	0.98036	0.97277	0.96691	0.97208	0.97366	0.97269	0.95682	0.98078	0.9679	0.96984	0.96639	0.95571	0.96329	0.95932	0.97064	0.96319	0.96902	0.97108	0.95381	0.98135	0.96426
960	0.97236	0.97646	0.97729	0.97259	0.9661	0.96371	0.97625	0.9796	0.97223	0.96583	0.97218	0.96595	0.97643	0.9651	0.9704	0.96138	0.97768	0.97306	0.96763	0.96107	0.9698	0.96398	0.96968	0.97727	0.9673	0.98277	0.96909	0.97764	0.97901	0.97778	0.97533	0.96621	0.98378	0.97822	0.97808	0.97355	0.9647	0.96299	0.96818	0.97756	0.96799	0.96903	0.97667	0.9649	0.98262	0.97629
975	0.98055	0.9919	0.99072	0.98456	0.98228	0.97484	0.98717	0.99689	0.98349	0.97951	0.9829	0.97464	0.98656	0.97546	0.98101	0.96974	0.97977	0.98244	0.97727	0.97831	0.97509	0.97191	0.98277	0.98258	0.97996	0.98644	0.97619	0.98798	0.99738	0.99106	0.98248	0.98173	0.9907	0.98565	0.99165	0.97385	0.97963	0.97751	0.98083	0.98837	0.98957	0.96943	0.99001	0.97983	0.99338	0.9848
