"distance"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
-675	1.01532	1.01238	1.00573	1.01543	1.02145	1.01256	1.01543	1.01684	1.00583	1.01368	1.01215	1.02021	0.99698	1.01129	1.00692	1.00305	1.0122	1.01199	0.99928	1.0099	1.00578	1.00441	1.01074	1.01457	1.00976	1.00481	1.0277	1.00383	1.00979	1.01957	1.00831	1.00082	1.01874	1.00115	1.00953	1.00182	1.01868	1.01935	1.0129	1.01077	0.99929	1.01517	1.02116	1.03455	1.00518	1.01322
-660	1.00707	1.00646	0.99657	1.00546	1.01112	1.00934	1.01519	1.00852	1.00263	1.00906	1.00193	1.01225	0.9965	1.00373	0.99606	0.99516	1.00552	1.00757	0.99204	0.99923	0.99783	0.99803	1.0025	1.00223	1.0062	1.002	1.02646	0.9965	1.01109	1.02358	1.00415	1.00093	1.01461	1.00155	1.00779	0.99627	1.01304	1.01992	1.00308	1.00436	0.99282	1.00581	1.01014	1.02449	1.00015	1.00164
-645	0.99597	0.99376	0.98416	0.98575	0.99012	0.98898	1.00002	0.99381	0.99209	0.99445	0.98883	0.98793	0.99061	0.99006	0.98279	0.98641	0.99199	0.99818	0.97932	0.98581	0.98417	0.98302	0.98498	0.99218	0.9911	0.9888	1.0051	0.98945	1.0002	1.008	0.98795	0.98985	1.00083	0.99033	1.00127	0.98552	0.9922	1.00369	0.98763	0.98268	0.97957	0.98381	0.99191	1.01208	0.9832	0.98953
-630	0.97926	0.97396	0.97011	0.96059	0.96756	0.97436	0.9795	0.96898	0.97982	0.97315	0.96989	0.96222	0.97572	0.97536	0.96636	0.97489	0.97354	0.97784	0.96289	0.96593	0.96319	0.96518	0.97028	0.97532	0.96961	0.97231	0.97525	0.97857	0.9795	0.9901	0.96931	0.97165	0.98578	0.97334	0.98897	0.9667	0.9698	0.97803	0.96862	0.96367	0.96194	0.96454	0.96605	0.99017	0.96316	0.97171
-615	0.9584	0.95709	0.94557	0.94156	0.95179	0.95558	0.95346	0.94605	0.9634	0.94873	0.9501	0.94241	0.9547	0.95489	0.95007	0.95959	0.9572	0.95357	0.94215	0.94853	0.94477	0.95088	0.95602	0.95467	0.95087	0.95506	0.94223	0.96	0.95762	0.96663	0.94743	0.94903	0.96462	0.95485	0.9672	0.94328	0.95	0.9526	0.95175	0.94877	0.94276	0.94633	0.94633	0.9532	0.94504	0.95698
-600	0.94554	0.94057	0.93508	0.92426	0.93251	0.94305	0.93466	0.92077	0.94914	0.9316	0.93537	0.92907	0.93882	0.9386	0.93693	0.9496	0.94047	0.93544	0.93088	0.93869	0.93571	0.93912	0.94774	0.93745	0.93169	0.93669	0.91376	0.9459	0.93828	0.94009	0.93574	0.93258	0.94651	0.94053	0.94841	0.93207	0.93438	0.93689	0.9374	0.93808	0.92658	0.92102	0.93531	0.93767	0.93201	0.93979
-585	0.93318	0.9351	0.92619	0.91748	0.92989	0.93492	0.92925	0.91309	0.94456	0.92476	0.92787	0.92377	0.93838	0.93425	0.93226	0.94626	0.93049	0.92853	0.92602	0.93173	0.92703	0.93255	0.94621	0.92963	0.91864	0.92627	0.91084	0.9377	0.9276	0.92523	0.92664	0.92142	0.93925	0.93307	0.94132	0.92679	0.92731	0.93179	0.93055	0.9356	0.91485	0.91125	0.9248	0.92574	0.92735	0.94036
-570	0.93322	0.94172	0.92997	0.92166	0.93716	0.94003	0.93879	0.92424	0.94765	0.92652	0.93244	0.92447	0.94076	0.93481	0.93678	0.94662	0.92531	0.93128	0.93288	0.93913	0.92885	0.93362	0.95038	0.93136	0.92301	0.93525	0.91967	0.94188	0.92538	0.92623	0.92978	0.93004	0.93781	0.9435	0.94004	0.93524	0.93153	0.93688	0.93473	0.93913	0.92651	0.91507	0.92839	0.9271	0.93872	0.9371
-555	0.94709	0.95613	0.94213	0.93627	0.9549	0.95372	0.95315	0.93611	0.95431	0.94161	0.94908	0.93908	0.94532	0.94514	0.94826	0.9514	0.93374	0.95252	0.94512	0.95191	0.93866	0.9482	0.96252	0.94938	0.93775	0.94869	0.93656	0.94692	0.9422	0.94324	0.94464	0.94579	0.9541	0.96154	0.9525	0.95129	0.94723	0.9491	0.94532	0.95263	0.93121	0.93589	0.94267	0.94552	0.95173	0.95481
-540	0.96625	0.9782	0.96047	0.96313	0.98513	0.97189	0.9724	0.95078	0.96788	0.95867	0.97128	0.95582	0.9648	0.96019	0.96835	0.961	0.95257	0.97468	0.9644	0.96849	0.96032	0.96641	0.97715	0.9685	0.96208	0.96628	0.96296	0.96026	0.96321	0.96404	0.96209	0.96674	0.97196	0.98164	0.9654	0.96733	0.96878	0.96604	0.96657	0.97335	0.95515	0.95397	0.96094	0.96442	0.96569	0.97216
-525	0.98128	1.00291	0.97625	0.98466	1.00819	0.98339	0.99605	0.97134	0.97916	0.97868	0.99302	0.97567	0.97621	0.97897	0.9832	0.96915	0.9661	0.98594	0.98152	0.9839	0.98023	0.98931	0.9904	0.9871	0.99153	0.98246	0.98093	0.97989	0.98453	0.982	0.98689	0.98045	0.99417	1.00392	0.97886	0.98187	0.99444	0.98516	0.98504	0.99429	0.98609	0.97347	0.97796	0.98289	0.9867	0.98724
-510	0.99541	1.01584	0.98065	0.99705	1.01551	0.99574	1.0089	0.99349	0.99112	0.99461	1.0047	0.99097	0.98902	0.99036	0.99247	0.98294	0.97685	0.99868	1.00021	0.99907	0.99393	0.99861	1.00578	0.99269	1.00375	0.99252	0.9999	0.99364	1.00307	1.00113	0.99981	1.00184	1.00195	1.01402	0.99377	0.99653	1.01038	1.00457	1.0019	1.00914	1.0016	0.9885	0.99102	1.00114	1.00157	0.99998
-495	1.0055	1.0182	0.98887	1.00325	1.01563	1.00268	1.01244	1.00237	0.998	1.00231	1.00961	0.99408	0.99515	0.9952	0.99362	0.98659	0.99319	1.00307	1.00709	1.00398	0.99867	1.00142	1.00809	1.00211	1.00422	0.99389	1.00178	1.00389	1.0059	1.00654	1.00514	1.00837	1.00506	1.01808	0.99796	1.00219	1.01095	1.00388	1.00501	1.00812	1.00673	0.99794	0.99791	1.01218	1.00391	1.00336
-480	1.00273	1.01546	0.99215	1.00511	1.01089	1.00306	1.00661	0.99158	0.99685	0.99511	1.00322	0.99095	0.9892	0.99414	0.99024	0.9799	0.99335	0.98845	0.99702	0.99903	0.99435	0.99707	1.00191	0.99544	0.9995	0.98752	0.99117	1.00694	0.99642	1.00425	0.99956	0.9995	0.99976	1.0081	0.99319	0.99683	1.00057	0.99726	1.00022	1.00243	0.99798	0.99743	0.99198	0.99823	0.99422	1.00001
-465	0.98685	0.99983	0.98103	0.99595	0.99661	0.99504	0.98773	0.98396	0.98794	0.9796	0.98472	0.98204	0.97232	0.985	0.9766	0.96617	0.98829	0.97086	0.98007	0.9873	0.98355	0.98015	0.99016	0.97363	0.98126	0.96715	0.97364	0.99572	0.98406	0.99108	0.98271	0.9812	0.98487	0.99177	0.97482	0.98529	0.98436	0.98586	0.99122	0.98457	0.97858	0.98642	0.97732	0.96768	0.98017	0.98057
-450	0.96944	0.97418	0.96135	0.98398	0.97374	0.97156	0.96856	0.95735	0.97642	0.96047	0.96225	0.96793	0.95398	0.96938	0.95971	0.9555	0.97066	0.94651	0.96004	0.97116	0.96677	0.968	0.97014	0.95359	0.9609	0.94385	0.95173	0.98105	0.96443	0.96787	0.96405	0.95892	0.96856	0.96614	0.95166	0.96962	0.95755	0.97126	0.96703	0.95872	0.95644	0.9608	0.9605	0.95099	0.96265	0.95955
-435	0.94841	0.95382	0.9373	0.96351	0.95224	0.94598	0.95207	0.94078	0.96073	0.9404	0.93852	0.95015	0.93617	0.94776	0.93755	0.93871	0.95413	0.9263	0.94003	0.9502	0.94022	0.94808	0.94623	0.93766	0.93978	0.92216	0.93627	0.96187	0.94519	0.94391	0.94348	0.93989	0.95114	0.94225	0.92461	0.94221	0.9421	0.95072	0.94153	0.92853	0.93622	0.93881	0.94277	0.9308	0.94501	0.93777
-420	0.93087	0.93432	0.92675	0.94653	0.93168	0.93322	0.93989	0.9314	0.94865	0.92263	0.92576	0.93556	0.91884	0.93014	0.92298	0.92289	0.93477	0.91293	0.92229	0.93316	0.9195	0.93524	0.92555	0.92573	0.92957	0.9131	0.92287	0.93816	0.92388	0.92806	0.92578	0.92603	0.93198	0.92626	0.9066	0.92294	0.92325	0.93262	0.91838	0.90382	0.9219	0.92789	0.93413	0.9149	0.93341	0.92229
-405	0.92892	0.92823	0.92326	0.92963	0.925	0.92784	0.9284	0.92405	0.94265	0.92032	0.91911	0.93062	0.90639	0.92056	0.91531	0.91507	0.92719	0.91921	0.91332	0.9275	0.9121	0.92941	0.92173	0.92297	0.92419	0.90962	0.91333	0.92585	0.92505	0.92818	0.91756	0.9183	0.92758	0.91846	0.90005	0.91083	0.91982	0.92227	0.90748	0.89612	0.91182	0.92275	0.93028	0.91592	0.92211	0.92429
-390	0.93315	0.93359	0.92777	0.92759	0.92736	0.93456	0.93167	0.92669	0.94379	0.92831	0.92731	0.93791	0.91777	0.92912	0.92188	0.92036	0.93244	0.92132	0.91818	0.93464	0.91721	0.93738	0.92795	0.93032	0.93096	0.9221	0.92467	0.93033	0.93489	0.93632	0.91933	0.9244	0.93747	0.92406	0.90812	0.91729	0.9277	0.92669	0.91643	0.9042	0.92015	0.92446	0.93561	0.92998	0.9314	0.92657
-375	0.94701	0.95015	0.94838	0.92907	0.93792	0.94819	0.94453	0.94339	0.95141	0.94605	0.94276	0.95732	0.9328	0.93682	0.93481	0.93938	0.94229	0.93329	0.93262	0.94267	0.93177	0.94939	0.94319	0.9451	0.9441	0.93813	0.93691	0.94389	0.94939	0.94819	0.93551	0.93842	0.95629	0.94154	0.92691	0.9321	0.94513	0.948	0.93673	0.91835	0.93616	0.93063	0.95151	0.94851	0.94534	0.9364
-360	0.97162	0.96899	0.96832	0.9417	0.95214	0.96539	0.95764	0.96846	0.96682	0.97436	0.96475	0.97224	0.96233	0.95522	0.95208	0.9656	0.95989	0.95314	0.96158	0.96298	0.95005	0.96115	0.96435	0.96188	0.95352	0.96186	0.96136	0.9586	0.9671	0.97361	0.95119	0.96398	0.9744	0.9563	0.94874	0.95106	0.96616	0.97188	0.95884	0.94518	0.95631	0.9461	0.9736	0.96934	0.96204	0.95518
-345	0.99156	0.98245	0.98645	0.95286	0.96888	0.98172	0.97572	0.98801	0.98482	0.99558	0.97902	0.98404	0.98521	0.96812	0.96735	0.98302	0.98253	0.96915	0.97743	0.97821	0.96924	0.97338	0.97793	0.98172	0.96546	0.97823	0.97696	0.97254	0.97651	0.99042	0.96764	0.98334	0.99515	0.97588	0.96751	0.97337	0.9837	0.98669	0.97843	0.96737	0.97243	0.961	0.99259	0.98304	0.97954	0.96807
-330	0.99984	0.994	0.99952	0.96993	0.98041	0.99728	0.98775	0.99622	0.99258	1.00611	0.99067	0.99055	0.99685	0.98123	0.98558	0.99752	0.9972	0.98196	0.98786	0.98912	0.98752	0.97769	0.98855	0.9899	0.97312	0.98716	0.98732	0.98421	0.9817	1.00825	0.97946	0.99019	1.00815	0.99043	0.9833	0.98742	0.99099	0.99966	1.00083	0.98752	0.98179	0.97275	1.00728	0.99311	0.98531	0.97799
-315	1.00192	0.99791	1.00327	0.98048	0.98572	1.00523	0.98775	1.00245	0.99712	1.00801	0.99352	0.98756	0.99982	0.99279	0.99444	1.00431	1.00853	0.98926	0.99166	0.99055	0.99481	0.97176	0.99444	0.99687	0.98023	0.98337	0.98854	0.98762	0.98936	1.01195	0.98439	0.99491	1.01288	1.00012	0.99046	0.99324	0.98879	1.00782	1.00828	0.99754	0.9828	0.98493	1.00696	0.99026	0.98907	0.9821
-300	0.9946	0.98855	0.99094	0.98917	0.98174	0.99565	0.97927	0.99271	0.99483	0.99797	0.98247	0.98113	0.99173	0.98969	0.99427	1.00745	1.0015	0.98575	0.98583	0.99012	0.98869	0.96899	0.98898	0.99654	0.98526	0.97715	0.97783	0.98079	0.98413	1.00496	0.98149	0.99062	1.00421	0.99458	0.98516	0.9817	0.97599	1.00421	1.00131	0.99628	0.97689	0.98238	1.00912	0.98323	0.98267	0.98192
-285	0.97756	0.97673	0.9726	0.98436	0.97048	0.98047	0.96392	0.97853	0.98286	0.97982	0.966	0.96492	0.97495	0.9729	0.98375	0.99524	0.98974	0.97364	0.97066	0.97424	0.97145	0.95695	0.97313	0.98361	0.97174	0.96019	0.96626	0.96753	0.97435	0.99023	0.96967	0.97671	0.98814	0.98418	0.96704	0.96403	0.96735	0.98152	0.98719	0.9804	0.97067	0.96756	1.00377	0.96106	0.96695	0.9697
-270	0.95396	0.95795	0.9501	0.97411	0.95191	0.96063	0.9444	0.95943	0.96994	0.95415	0.94822	0.94455	0.95186	0.95754	0.96695	0.97121	0.96663	0.95914	0.95009	0.95011	0.95403	0.94151	0.95955	0.96624	0.9599	0.9385	0.94331	0.94891	0.95405	0.97126	0.95091	0.95493	0.96966	0.96294	0.94824	0.94382	0.94675	0.96602	0.96639	0.96353	0.95337	0.95965	0.98371	0.93974	0.94667	0.96136
-255	0.93542	0.94575	0.93268	0.95484	0.9332	0.9436	0.92659	0.9403	0.95599	0.93449	0.92913	0.92507	0.92761	0.93738	0.9487	0.94761	0.94512	0.94787	0.93039	0.93192	0.93839	0.91981	0.94527	0.94461	0.9422	0.92262	0.91904	0.93647	0.94041	0.9558	0.93457	0.93814	0.94963	0.94395	0.93063	0.92646	0.92964	0.94347	0.94565	0.94566	0.944	0.94978	0.96127	0.92541	0.92776	0.94684
-240	0.92129	0.93261	0.92107	0.94702	0.9243	0.93376	0.91712	0.92222	0.93963	0.92318	0.91319	0.91552	0.91881	0.92818	0.93414	0.9267	0.9314	0.93651	0.91457	0.92177	0.91858	0.91288	0.93662	0.92258	0.9291	0.91202	0.91464	0.92902	0.93595	0.93756	0.92275	0.92662	0.93259	0.92851	0.91857	0.9195	0.91917	0.93116	0.93111	0.9292	0.93244	0.94077	0.94384	0.92285	0.92167	0.92422
-225	0.92155	0.92939	0.92199	0.93706	0.9287	0.93889	0.91406	0.91857	0.93323	0.92027	0.91159	0.92056	0.92548	0.92007	0.92944	0.92295	0.92187	0.93369	0.91209	0.9153	0.91222	0.91796	0.93798	0.91343	0.92285	0.91973	0.91293	0.92469	0.93043	0.92476	0.91999	0.92879	0.9299	0.92533	0.91427	0.91696	0.92266	0.92839	0.92887	0.91478	0.93688	0.94175	0.94046	0.9231	0.9132	0.92012
-210	0.93541	0.94006	0.92924	0.94002	0.94262	0.9438	0.92797	0.92892	0.9388	0.93503	0.92737	0.9296	0.93799	0.92699	0.93414	0.93201	0.9248	0.94027	0.92553	0.92592	0.91959	0.93097	0.95233	0.91935	0.92684	0.93622	0.92522	0.92959	0.93224	0.93626	0.9245	0.94009	0.93962	0.92903	0.92094	0.92755	0.93918	0.93004	0.93198	0.92307	0.9479	0.9448	0.93921	0.93988	0.92616	0.93327
-195	0.95526	0.95374	0.93973	0.94469	0.9627	0.96671	0.95112	0.95305	0.95191	0.9547	0.94393	0.94832	0.95063	0.93926	0.94794	0.94665	0.94298	0.95733	0.93977	0.94692	0.93688	0.95146	0.97197	0.93769	0.94131	0.95106	0.94067	0.94483	0.94087	0.95367	0.94025	0.9571	0.95622	0.94066	0.93359	0.95013	0.95884	0.94271	0.94598	0.93769	0.96115	0.95497	0.95239	0.96113	0.94874	0.94438
-180	0.97644	0.96939	0.96001	0.9657	0.98176	0.99782	0.97867	0.97651	0.96535	0.98026	0.97104	0.97624	0.96707	0.95986	0.97166	0.97019	0.96502	0.97555	0.96604	0.96824	0.96211	0.97026	0.99906	0.9667	0.95772	0.97714	0.9718	0.96403	0.95616	0.98614	0.9536	0.98028	0.97805	0.96402	0.95242	0.97049	0.97983	0.96635	0.96635	0.95768	0.98112	0.9735	0.96812	0.99362	0.97517	0.96314
-165	0.99909	0.99278	0.98766	0.98443	1.00528	1.02212	0.99951	0.9984	0.98844	1.00448	0.99591	0.99977	0.98807	0.98113	0.99537	0.99036	0.98647	0.99422	0.98397	0.99146	0.98371	0.98526	1.02198	0.99389	0.98197	0.99811	1.00204	0.98442	0.97167	1.00825	0.97025	1.00641	0.99906	0.98165	0.9736	0.98802	0.99571	0.98301	0.98059	0.98172	0.99345	0.99926	0.98592	1.0201	1.00837	0.98873
-150	1.01237	1.00736	1.00592	1.00066	1.01545	1.04493	1.01345	1.01231	1.00739	1.024	1.00507	1.02469	1.00479	0.99964	1.0096	1.00952	1.00138	1.01025	0.99644	1.01517	0.99996	0.99891	1.03671	1.01416	1.00846	1.01377	1.01679	0.99821	0.9896	1.0237	0.98255	1.01737	1.01605	0.99459	0.98576	0.9993	1.00592	0.99976	0.99636	0.99729	0.99926	1.01713	1.00676	1.03484	1.03253	1.01076
-135	1.01897	1.01493	1.0138	1.00915	1.01385	1.05622	1.02174	1.0219	1.01861	1.03633	1.01303	1.03655	1.01225	1.01879	1.01702	1.01696	1.007	1.01184	1.003	1.02453	1.00786	1.00859	1.04378	1.03128	1.01936	1.02178	1.03028	1.00943	1.00178	1.03423	0.99092	1.0212	1.02507	1.00416	0.9936	1.00299	1.01484	1.00296	1.01097	1.00863	1.00912	1.02394	1.02035	1.04738	1.04663	1.02404
-120	1.02167	1.01294	1.00879	1.01042	1.00367	1.0499	1.01863	1.02141	1.0225	1.03573	1.01034	1.03595	1.0056	1.01991	1.01616	1.01313	1.01042	1.00865	0.99908	1.02334	1.01168	1.00088	1.04195	1.03447	1.0164	1.01781	1.02904	1.0144	0.99904	1.03004	0.99135	1.0126	1.02714	0.99778	0.99454	0.99113	1.01109	1.01113	1.01277	1.00934	1.0002	1.0321	1.01616	1.05006	1.05086	1.03316
-105	1.01273	1.00765	0.99992	0.99795	0.98524	1.03879	1.01062	1.01253	1.01519	1.02905	0.99766	1.02496	0.99478	1.00924	1.00681	1.00528	1.00705	1.00181	0.98451	1.01651	1.00222	0.98612	1.03357	1.02266	1.00421	1.01323	1.02389	1.01052	0.99169	1.01778	0.98497	0.99711	1.02258	0.99012	0.99094	0.97226	0.99361	0.99976	1.00204	1.0002	0.98766	1.0277	1.00869	1.03522	1.04389	1.03844
-90	0.99961	0.99396	0.98286	0.99039	0.9765	1.02154	1.00113	0.99796	1.00295	1.01359	0.9798	1.00594	0.9824	0.99558	0.98864	0.98917	1.00147	0.99129	0.96742	1.00487	0.98639	0.97563	1.02354	1.00475	0.99088	1.00308	1.01778	1.00484	0.98684	1.00228	0.97732	0.97839	1.01483	0.97679	0.98051	0.94959	0.9763	0.98426	0.98982	0.98958	0.96866	1.01831	0.99461	1.02759	1.03237	1.0395
-75	0.98896	0.98193	0.96417	0.96614	0.97113	1.00522	0.98947	0.98245	0.99565	0.99734	0.96995	0.99605	0.97361	0.98045	0.97813	0.9828	0.9915	0.97616	0.94901	0.98831	0.97046	0.9673	1.0117	0.99452	0.98006	1.00132	1.0037	0.99833	0.97736	0.99309	0.96641	0.96408	1.01042	0.96358	0.96539	0.93039	0.96201	0.97214	0.97658	0.97608	0.96164	1.01185	0.98495	1.01831	1.02034	1.03809
-60	0.98116	0.97803	0.95435	0.95166	0.96181	0.98573	0.98209	0.97832	0.98265	0.98506	0.96401	0.97721	0.96093	0.96147	0.97214	0.97947	0.98816	0.97406	0.94038	0.97902	0.9624	0.96729	1.00674	0.99061	0.97247	0.99663	0.99277	0.98641	0.96881	0.99519	0.95744	0.95327	1.00806	0.95338	0.96117	0.91918	0.94868	0.95913	0.95689	0.96952	0.94628	1.0037	0.97142	1.01721	1.01985	1.0398
-45	0.9767	0.974	0.94569	0.94191	0.96352	0.98403	0.97984	0.9748	0.97898	0.97756	0.95997	0.96721	0.95024	0.94879	0.97186	0.97647	0.99014	0.97423	0.93759	0.97957	0.9531	0.96641	1.00506	0.98414	0.969	0.98327	0.98931	0.98498	0.97128	1.00035	0.95166	0.94995	1.00857	0.94156	0.95346	0.9173	0.93485	0.96086	0.94799	0.96212	0.93814	1.00436	0.96988	1.01145	1.02032	1.02565
-30	0.97025	0.97147	0.9469	0.94243	0.96536	0.9808	0.97733	0.96967	0.97567	0.97543	0.96014	0.96566	0.94376	0.94244	0.97276	0.97787	0.98545	0.97182	0.93917	0.97784	0.95061	0.96413	1.00695	0.98579	0.96324	0.98133	0.98905	0.98403	0.97026	1.00756	0.94297	0.943	1.00888	0.93653	0.95149	0.91659	0.92995	0.95921	0.9459	0.95579	0.93362	1.00402	0.96935	1.00973	1.02464	1.02248
-15	0.96596	0.97279	0.94656	0.94347	0.96657	0.97432	0.96989	0.9595	0.97841	0.97508	0.96028	0.96472	0.93904	0.9435	0.97851	0.97708	0.98331	0.97693	0.93778	0.9759	0.94605	0.95928	1.00912	0.97851	0.9667	0.9719	0.99233	0.98659	0.96667	1.0059	0.937	0.94162	1.0088	0.9295	0.94904	0.92034	0.92382	0.94762	0.94368	0.9554	0.92778	1.00821	0.96952	1.01094	1.02548	1.01754
0	0.9599	0.96553	0.94791	0.94343	0.96678	0.97792	0.96542	0.95826	0.97774	0.97747	0.95167	0.96435	0.9377	0.94933	0.97966	0.97484	0.98309	0.97642	0.93705	0.97915	0.94144	0.95712	1.00717	0.9767	0.96959	0.96162	0.98403	0.97731	0.97175	0.99935	0.93399	0.93506	1.00076	0.92968	0.94447	0.92354	0.92655	0.94534	0.94434	0.95157	0.92489	1.00995	0.96761	1.01285	1.02503	1.00945
15	0.95786	0.96382	0.94859	0.94107	0.96489	0.9809	0.95863	0.96063	0.97082	0.97717	0.94944	0.97014	0.9421	0.96353	0.98073	0.97502	0.98198	0.97218	0.93921	0.97737	0.94	0.95485	1.00362	0.97825	0.97409	0.96157	0.9866	0.97728	0.97373	0.99378	0.93027	0.92752	0.99417	0.92908	0.94845	0.92165	0.93504	0.94211	0.95194	0.95005	0.92879	1.01059	0.95831	1.01788	1.02008	1.00413
30	0.95855	0.96169	0.95115	0.94603	0.96728	0.98513	0.95609	0.96685	0.96963	0.9845	0.95298	0.97297	0.93929	0.96231	0.98037	0.96876	0.98489	0.97005	0.93661	0.97649	0.94303	0.94963	1.00232	0.97436	0.97117	0.9616	0.99231	0.97727	0.97048	0.98538	0.93313	0.92181	0.99027	0.92657	0.94638	0.92402	0.93645	0.94581	0.95218	0.94835	0.93027	1.0088	0.95203	1.00444	1.01421	1.00031
45	0.96175	0.96259	0.96323	0.95125	0.97266	0.9987	0.96165	0.97998	0.96881	0.98953	0.95651	0.98153	0.94993	0.96631	0.97819	0.9677	0.98961	0.97137	0.94009	0.97678	0.94428	0.95408	1.00634	0.97274	0.97268	0.97456	0.99749	0.97783	0.96678	0.97795	0.94201	0.92634	0.99429	0.93499	0.95294	0.93377	0.94274	0.94517	0.95941	0.95167	0.94011	1.00453	0.95201	0.98936	1.01176	1.00403
60	0.97409	0.97013	0.97227	0.961	0.98596	1.00698	0.97506	0.9879	0.97781	0.99787	0.96968	0.99123	0.96445	0.97345	0.98025	0.97123	0.99712	0.97474	0.94935	0.98432	0.95896	0.96379	1.00973	0.98638	0.97784	0.99243	1.00709	0.98572	0.97422	0.98625	0.95824	0.93691	1.00341	0.95282	0.95975	0.95168	0.95269	0.95208	0.9692	0.9636	0.95085	1.00637	0.95194	0.99439	1.01522	1.01053
75	0.99135	0.98597	0.99001	0.96762	1.00286	1.02369	0.99162	0.99752	0.99255	1.01304	0.98339	1.00417	0.98267	0.98557	0.9928	0.98499	1.00807	0.98317	0.96477	0.99347	0.97451	0.97315	1.01696	0.99941	0.99126	1.01356	1.01536	0.99437	0.98767	1.00591	0.97501	0.96001	1.01203	0.96873	0.97307	0.97311	0.97163	0.96968	0.98074	0.97496	0.97104	1.01393	0.96336	1.00157	1.02557	1.01586
90	1.00704	1.00656	1.00415	0.98463	1.01061	1.03479	1.00779	1.02006	1.00616	1.02771	0.99704	1.0102	1.0002	0.99724	1.00553	1.00604	1.0163	1.00135	0.98491	1.00563	0.99941	0.99419	1.02921	1.01267	1.00678	1.03292	1.02707	1.00246	0.99915	1.02506	0.99531	0.98981	1.02466	0.99	0.99002	0.99367	0.99008	0.98662	0.98729	0.98567	0.98059	1.0259	0.97991	1.01144	1.04105	1.03171
105	1.01962	1.02224	1.01247	0.99627	1.01717	1.04532	1.02169	1.02957	1.02143	1.03958	1.00616	1.02086	1.01432	1.00134	1.01331	1.02495	1.01734	1.01109	1.00251	1.02074	1.01574	1.00895	1.03781	1.02136	1.01843	1.03672	1.03756	1.01442	1.01147	1.04238	1.00605	1.01151	1.03286	1.0045	1.00092	1.00856	1.00048	1.00644	1.00314	0.99497	0.99625	1.03525	0.99658	1.02812	1.0481	1.03134
120	1.01935	1.02795	1.01618	1.00327	1.01298	1.04098	1.02589	1.03243	1.02319	1.04313	1.00883	1.01827	1.01678	1.00398	1.01195	1.03436	1.01057	1.01049	1.00415	1.02729	1.02437	1.00942	1.03933	1.02735	1.02073	1.03684	1.02942	1.01792	1.01287	1.04305	1.00731	1.01447	1.02591	1.00886	1.00727	1.01134	1.00715	1.01265	1.00405	0.99876	0.99766	1.0396	1.00763	1.03222	1.04048	1.03363
135	1.01006	1.02041	1.00613	1.0005	1.00208	1.02555	1.01548	1.02369	1.01843	1.03051	1.00345	1.01006	1.00996	1.00092	1.00647	1.02844	0.9979	1.00314	1.00056	1.02059	1.01848	0.99821	1.0339	1.01286	1.01994	1.02437	1.01284	1.01364	1.00456	1.03275	0.99964	1.0149	1.01293	1.00658	0.99265	1.00122	1.00141	1.00771	0.99401	0.99283	0.99649	1.03894	1.0054	1.03132	1.02606	1.02282
