"distance"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
330	0.93665	0.92393	0.9124	0.88935	0.93601	0.97341	0.9318	0.93629	0.93773	0.94741	0.90121	0.9177	0.90694	0.90542	0.89219	0.92235	0.91683	0.91136	0.91576	0.91875	0.90204	0.89788	0.98352	0.91567	0.93035	0.93174	0.89181	0.92844	0.91602	0.94918	0.91527	0.92188	0.96316	0.91703	0.87977	0.88578	0.92839	0.9135	0.94655	0.93621	0.93313	0.93774	0.9126	0.91082	0.94458	0.918
345	0.91433	0.90002	0.88953	0.86493	0.91215	0.95105	0.90415	0.9187	0.90974	0.92072	0.88375	0.89036	0.88913	0.88951	0.879	0.89035	0.89278	0.8948	0.89407	0.8974	0.87174	0.87732	0.94906	0.89717	0.90987	0.91014	0.8575	0.91159	0.89968	0.92815	0.89266	0.90131	0.94132	0.88868	0.86596	0.86949	0.89795	0.89043	0.92595	0.90588	0.91906	0.92162	0.89742	0.8947	0.93621	0.8962
360	0.8859	0.87381	0.85862	0.846	0.87124	0.90662	0.87718	0.89454	0.87897	0.88543	0.85861	0.87196	0.85146	0.85701	0.86541	0.86795	0.86	0.87422	0.86246	0.87871	0.84729	0.85388	0.91478	0.8769	0.87898	0.87428	0.83122	0.88116	0.86394	0.90186	0.86556	0.87265	0.90782	0.86117	0.84962	0.8508	0.86708	0.87395	0.8966	0.86979	0.89857	0.89091	0.85779	0.87568	0.91306	0.86367
375	0.86791	0.84249	0.82028	0.84411	0.8413	0.87573	0.85461	0.86159	0.85471	0.85035	0.84381	0.84244	0.82233	0.82605	0.85003	0.84764	0.84138	0.84954	0.8383	0.85509	0.82229	0.82287	0.88163	0.8639	0.85491	0.85215	0.81555	0.84514	0.83055	0.87748	0.84067	0.84629	0.88452	0.83403	0.82827	0.82833	0.83537	0.85284	0.87431	0.84619	0.8783	0.86126	0.84134	0.85198	0.88629	0.83402
390	0.8547	0.83821	0.81026	0.84088	0.82233	0.84911	0.84346	0.8367	0.84625	0.83896	0.82501	0.82758	0.80789	0.80555	0.84326	0.8397	0.82659	0.85097	0.82448	0.83504	0.81107	0.79667	0.87158	0.85978	0.83085	0.83386	0.80922	0.83466	0.82622	0.86892	0.83538	0.82502	0.87751	0.83402	0.82533	0.80891	0.81864	0.85051	0.86033	0.83591	0.84514	0.83579	0.82185	0.84231	0.87824	0.8128
405	0.85973	0.83885	0.81808	0.83932	0.81175	0.83948	0.85687	0.84144	0.8536	0.84124	0.82927	0.83225	0.80546	0.8164	0.85272	0.84719	0.83351	0.85181	0.82836	0.84216	0.81146	0.79644	0.86397	0.87248	0.81663	0.83072	0.82295	0.84897	0.8196	0.87324	0.84093	0.81565	0.87783	0.84297	0.83074	0.80893	0.82345	0.84967	0.85859	0.83966	0.83413	0.83619	0.82071	0.82833	0.88252	0.81249
420	0.87531	0.85536	0.84205	0.85504	0.8229	0.84795	0.88321	0.86165	0.87926	0.86673	0.84988	0.83711	0.8297	0.83965	0.86935	0.85989	0.83982	0.86117	0.85052	0.85476	0.82961	0.81709	0.88728	0.90099	0.83137	0.8395	0.86101	0.86814	0.8411	0.88763	0.86239	0.83322	0.88373	0.86631	0.84298	0.83026	0.8562	0.86012	0.86976	0.85207	0.84201	0.84564	0.84986	0.83936	0.89526	0.83033
435	0.90669	0.8726	0.8762	0.90071	0.85671	0.86466	0.91592	0.8904	0.90714	0.905	0.87478	0.86499	0.85922	0.86641	0.89036	0.88156	0.85977	0.87505	0.87539	0.88008	0.85663	0.84297	0.92224	0.91542	0.85303	0.85925	0.89154	0.89661	0.86193	0.91232	0.88953	0.86043	0.91115	0.89312	0.86166	0.86571	0.8895	0.8917	0.90069	0.88757	0.8638	0.86605	0.8984	0.87814	0.91821	0.86763
450	0.94037	0.90441	0.91536	0.92687	0.88027	0.88872	0.95206	0.92305	0.93241	0.93658	0.9003	0.90112	0.88699	0.89575	0.91517	0.89933	0.88957	0.89865	0.89771	0.91277	0.89166	0.87625	0.9568	0.93383	0.88531	0.88751	0.90766	0.9299	0.89644	0.95017	0.91576	0.91323	0.94395	0.9302	0.89077	0.89167	0.92882	0.91745	0.93526	0.92241	0.88789	0.89313	0.93629	0.9113	0.94608	0.9074
465	0.96392	0.92942	0.94837	0.93622	0.919	0.92047	0.97039	0.9472	0.94855	0.96352	0.92079	0.9313	0.9182	0.9291	0.93723	0.91053	0.90277	0.92159	0.92455	0.93999	0.91957	0.90278	0.98094	0.94685	0.91304	0.91364	0.93729	0.95647	0.92968	0.98432	0.93372	0.9413	0.96814	0.94423	0.90725	0.93258	0.95946	0.92771	0.96167	0.94833	0.89995	0.91976	0.96513	0.93894	0.96359	0.92964
480	0.97799	0.9353	0.96295	0.94071	0.94062	0.94326	0.98022	0.95656	0.9525	0.9746	0.94087	0.9476	0.93595	0.94178	0.95126	0.91863	0.91837	0.93401	0.93769	0.95154	0.93346	0.92408	0.99177	0.94614	0.91269	0.936	0.96317	0.98493	0.95387	1.00192	0.93705	0.9566	0.98089	0.96109	0.92119	0.94615	0.97267	0.93939	0.97828	0.95768	0.91274	0.93616	0.97847	0.95272	0.97793	0.94724
495	0.97744	0.93771	0.96342	0.92206	0.94792	0.95739	0.97611	0.95174	0.94657	0.97135	0.94697	0.95691	0.9386	0.94744	0.94936	0.91456	0.90845	0.92702	0.93211	0.94974	0.92949	0.92792	0.98838	0.93651	0.92036	0.93763	0.95339	0.99183	0.96589	0.99914	0.9301	0.96129	0.97309	0.95374	0.92631	0.95477	0.97744	0.94031	0.97618	0.95795	0.93087	0.94189	0.97753	0.96065	0.97203	0.95667
510	0.96136	0.91678	0.94159	0.90233	0.93954	0.93949	0.95757	0.9455	0.92539	0.95218	0.93274	0.94995	0.91745	0.92517	0.93705	0.91014	0.89467	0.91512	0.91917	0.93651	0.91935	0.91243	0.97514	0.91333	0.91372	0.92564	0.92613	0.97827	0.95138	0.98545	0.91192	0.9525	0.95263	0.94319	0.92262	0.93228	0.96067	0.93648	0.94907	0.94197	0.92746	0.94099	0.94675	0.94715	0.95319	0.94477
525	0.93923	0.90129	0.91197	0.8748	0.91346	0.92049	0.92983	0.91124	0.89778	0.91235	0.90866	0.92164	0.88996	0.89761	0.91469	0.89003	0.88102	0.89603	0.89135	0.90282	0.8987	0.89197	0.95148	0.89687	0.89919	0.90082	0.89071	0.94565	0.93371	0.95876	0.886	0.93472	0.93058	0.9211	0.89888	0.90392	0.92498	0.91674	0.92171	0.91766	0.91089	0.92294	0.92489	0.91684	0.92275	0.92608
540	0.90793	0.89238	0.88707	0.84618	0.8901	0.89986	0.90265	0.87714	0.86908	0.88548	0.87417	0.8814	0.86759	0.86843	0.88757	0.87528	0.86583	0.88447	0.86207	0.8764	0.87769	0.86595	0.92479	0.88959	0.87452	0.87527	0.86135	0.91966	0.91499	0.93108	0.86572	0.90782	0.91078	0.89908	0.87648	0.85679	0.89024	0.89782	0.8881	0.89458	0.87809	0.91028	0.89801	0.87964	0.89423	0.89918
555	0.89086	0.8739	0.86604	0.83243	0.87255	0.88168	0.88152	0.85949	0.85515	0.8624	0.86248	0.85634	0.84616	0.84333	0.8661	0.86904	0.85866	0.86116	0.85009	0.85096	0.85647	0.85004	0.89567	0.87729	0.855	0.86133	0.83729	0.89355	0.8877	0.8969	0.85544	0.8776	0.89625	0.87255	0.86259	0.82782	0.87031	0.88648	0.87021	0.87531	0.86016	0.90199	0.87858	0.85039	0.88154	0.88461
570	0.88577	0.87072	0.85703	0.83745	0.85616	0.87458	0.87131	0.86862	0.85944	0.8608	0.85671	0.83241	0.84156	0.84151	0.85004	0.85771	0.85248	0.85415	0.8513	0.83736	0.84943	0.85208	0.89452	0.8814	0.85034	0.8631	0.83008	0.87234	0.87868	0.87854	0.86376	0.87311	0.88822	0.86308	0.85324	0.82416	0.86343	0.88454	0.86941	0.86608	0.85942	0.90132	0.87171	0.85011	0.87113	0.88645
585	0.89427	0.8597	0.87556	0.85987	0.85798	0.88102	0.88127	0.87892	0.87818	0.86646	0.86509	0.84641	0.85227	0.84118	0.85305	0.86718	0.86425	0.85607	0.85621	0.85249	0.85824	0.86634	0.90402	0.88283	0.85923	0.86559	0.83882	0.86977	0.88133	0.89213	0.8752	0.88392	0.90019	0.86858	0.85714	0.83169	0.87026	0.89516	0.87762	0.88199	0.86655	0.89843	0.89939	0.84941	0.88771	0.89387
600	0.91102	0.88984	0.90284	0.88064	0.86676	0.90886	0.90295	0.91683	0.90619	0.88615	0.87299	0.88089	0.87367	0.85962	0.87462	0.89116	0.89738	0.88019	0.87494	0.88545	0.87919	0.88455	0.91982	0.90564	0.87677	0.89446	0.85269	0.89373	0.9023	0.92161	0.89782	0.89682	0.93286	0.89634	0.8698	0.84607	0.89473	0.91667	0.90217	0.90015	0.87753	0.91035	0.91708	0.85891	0.91367	0.91648
615	0.94246	0.91253	0.94059	0.92248	0.89273	0.94056	0.93638	0.9542	0.93951	0.91782	0.90443	0.92643	0.91155	0.89874	0.91608	0.90866	0.92099	0.91906	0.9003	0.91838	0.90133	0.91528	0.9447	0.93166	0.89286	0.93096	0.89627	0.92138	0.94013	0.95667	0.93312	0.90449	0.9677	0.92156	0.89494	0.88233	0.92133	0.93201	0.93343	0.93297	0.90673	0.92693	0.95133	0.8997	0.94965	0.94006
630	0.96798	0.93497	0.97238	0.9538	0.91052	0.9838	0.97	0.97847	0.97027	0.95631	0.9428	0.9576	0.93382	0.93134	0.94934	0.93566	0.95205	0.94431	0.92919	0.94452	0.93176	0.94258	0.96688	0.9497	0.91206	0.97326	0.93476	0.9628	0.96782	0.984	0.95286	0.92858	0.99331	0.95515	0.9229	0.91033	0.95576	0.95012	0.9664	0.95044	0.94528	0.9438	0.98117	0.92914	0.98144	0.9667
645	0.99178	0.94806	0.98635	0.9792	0.9218	1.00626	0.99038	0.99616	0.99583	0.98335	0.97097	0.9821	0.95969	0.96866	0.97261	0.95756	0.96502	0.96632	0.94232	0.9571	0.94813	0.96825	0.98166	0.96199	0.93765	0.99523	0.95689	0.99239	0.98641	1.00094	0.97196	0.94394	1.00722	0.97917	0.96168	0.9515	0.97985	0.96983	0.99027	0.96979	0.97317	0.96576	1.00253	0.95601	0.99778	0.98449
660	0.99535	0.94827	0.99237	0.98896	0.92734	1.01371	0.99748	0.99968	0.99918	0.99095	0.9824	0.99389	0.96728	0.98289	0.98867	0.96041	0.96907	0.97893	0.95059	0.9643	0.95843	0.96263	0.99661	0.96481	0.95362	1.0012	0.95848	1.01218	0.99598	1.01393	0.9719	0.95732	1.00204	0.99151	0.98108	0.96361	0.98957	0.96868	0.98955	0.97978	0.97129	0.97978	0.99889	0.96063	1.00594	0.98727
675	0.98731	0.9543	0.9823	0.97997	0.92511	0.99988	0.99855	0.9765	0.98953	0.97908	0.98271	0.98185	0.9635	0.98602	0.98571	0.95091	0.96404	0.97508	0.94471	0.95499	0.95895	0.94961	0.99093	0.96134	0.94628	0.98705	0.95835	1.00967	0.99255	1.00434	0.95719	0.96278	0.98994	0.98682	0.98189	0.9676	0.97955	0.95255	0.98554	0.96667	0.96829	0.98498	0.99289	0.96288	0.99385	0.97331
690	0.96309	0.94478	0.95623	0.95669	0.92503	0.98553	0.97862	0.9571	0.96135	0.96562	0.9734	0.95963	0.95254	0.96866	0.96432	0.94702	0.94725	0.95617	0.93166	0.94712	0.9481	0.9268	0.977	0.96136	0.93509	0.96809	0.93874	0.99398	0.97521	0.97286	0.93123	0.95065	0.97468	0.97382	0.96954	0.94943	0.94972	0.93939	0.96347	0.94742	0.94369	0.97034	0.96906	0.96552	0.96614	0.9488
705	0.93579	0.91592	0.93049	0.93868	0.92418	0.94318	0.94763	0.93338	0.93758	0.94322	0.96136	0.92653	0.92198	0.93974	0.93639	0.92659	0.91256	0.92609	0.91894	0.92482	0.92788	0.90119	0.95671	0.93167	0.91628	0.94001	0.91707	0.96092	0.94975	0.93888	0.91055	0.93118	0.9573	0.94097	0.95659	0.93064	0.92514	0.92497	0.94468	0.92035	0.92618	0.95117	0.93352	0.95929	0.94465	0.92798
720	0.91177	0.90041	0.90986	0.91179	0.9093	0.91518	0.92523	0.91622	0.91514	0.92229	0.9361	0.89938	0.88717	0.9122	0.91079	0.90075	0.88665	0.89045	0.90057	0.89807	0.89925	0.88588	0.93908	0.90917	0.89486	0.91472	0.90402	0.93153	0.92028	0.91301	0.89062	0.91946	0.9353	0.91227	0.92304	0.91883	0.89762	0.91228	0.92384	0.88984	0.91413	0.92219	0.89955	0.94756	0.91597	0.89724
735	0.89939	0.89041	0.89295	0.8857	0.9077	0.8915	0.91172	0.89466	0.90073	0.89372	0.91803	0.88948	0.86922	0.88198	0.88671	0.89022	0.87039	0.85727	0.8884	0.88443	0.88232	0.87787	0.92356	0.89141	0.88163	0.89799	0.89939	0.9149	0.90903	0.90713	0.88605	0.89212	0.91551	0.89298	0.90354	0.90834	0.89031	0.90739	0.90315	0.87779	0.8914	0.90236	0.8769	0.92572	0.90356	0.87336
750	0.89683	0.8955	0.90197	0.87146	0.90307	0.8866	0.90642	0.89382	0.8956	0.89349	0.90354	0.89395	0.859	0.87547	0.88624	0.88497	0.87217	0.84938	0.88714	0.87836	0.88209	0.86637	0.92056	0.89118	0.88248	0.89395	0.8862	0.9143	0.89865	0.91206	0.88908	0.87467	0.91727	0.88869	0.89143	0.89483	0.88558	0.90465	0.90417	0.88042	0.88544	0.88987	0.87255	0.9162	0.89432	0.87564
765	0.91578	0.90327	0.92801	0.8787	0.91075	0.88976	0.92443	0.90835	0.90158	0.90077	0.91623	0.9135	0.87378	0.88266	0.90458	0.89176	0.88915	0.86945	0.88879	0.89588	0.89337	0.88896	0.92288	0.89572	0.88662	0.8919	0.89838	0.91318	0.91094	0.92539	0.91323	0.89177	0.92096	0.89678	0.89533	0.90557	0.89158	0.90794	0.91724	0.90029	0.90495	0.89616	0.89114	0.92994	0.90783	0.88863
780	0.93561	0.93576	0.94653	0.89557	0.91729	0.92634	0.94079	0.92159	0.92116	0.92762	0.92996	0.92276	0.88793	0.89887	0.91933	0.91328	0.90926	0.89022	0.9017	0.91403	0.91819	0.91709	0.92906	0.90765	0.90455	0.90768	0.91757	0.93828	0.92729	0.93799	0.93717	0.91408	0.94177	0.92253	0.91275	0.91722	0.91649	0.9265	0.94702	0.91939	0.92743	0.91447	0.91376	0.93895	0.93183	0.91689
795	0.96283	0.96482	0.96805	0.92606	0.94408	0.94664	0.95449	0.93837	0.94579	0.95297	0.94861	0.94447	0.92983	0.92611	0.94293	0.93255	0.93484	0.92808	0.92252	0.93387	0.93679	0.94737	0.95151	0.93447	0.93832	0.92402	0.94564	0.97137	0.94744	0.95493	0.96429	0.93064	0.96695	0.94976	0.94455	0.94053	0.94218	0.94695	0.9679	0.94712	0.94719	0.94314	0.94616	0.95819	0.96248	0.94627
810	0.98648	0.98582	0.98673	0.94675	0.96249	0.97165	0.98029	0.94988	0.97322	0.97152	0.97211	0.97717	0.95656	0.94917	0.9686	0.96315	0.96311	0.96004	0.94932	0.95266	0.95771	0.95902	0.98305	0.96175	0.96531	0.93898	0.97194	0.9881	0.96846	0.98286	0.9819	0.95795	0.98136	0.97591	0.96866	0.95938	0.97104	0.96847	0.99353	0.97647	0.96777	0.9718	0.97838	0.98945	0.99676	0.97876
825	1.002	0.99892	0.98739	0.96587	0.98344	0.98818	0.99783	0.97278	0.99545	0.98638	0.99347	0.98429	0.98875	0.97406	0.98328	0.98847	0.98278	0.98487	0.97539	0.97593	0.9743	0.97317	1.00538	0.9735	0.98201	0.95303	0.98763	1.00247	0.98132	0.99614	0.99228	0.96903	0.99189	0.99927	0.99745	0.97894	0.98607	0.99083	1.01773	0.99096	0.98521	1.00318	1.00489	1.01215	1.01868	1.00401
840	1.00873	1.00043	0.9832	0.97181	0.99664	0.99975	0.99631	0.99247	1.00339	0.99905	0.99947	0.98884	1.00066	0.9783	0.98282	1.00683	0.98952	1.00374	0.98592	0.99042	0.9751	0.99107	1.01555	0.9842	0.99408	0.95579	0.98285	1.00261	0.98807	0.99128	0.98905	0.97137	1.00981	1.01159	1.00971	0.98212	0.9929	1.00553	1.01961	1.00431	0.99067	1.00667	1.01529	1.03457	1.02657	1.00866
855	1.00593	0.9886	0.97433	0.98506	0.99518	0.98991	0.98708	0.98669	1.00461	0.9939	0.99388	0.97427	0.99021	0.98132	0.98319	0.99547	0.97986	1.00104	0.98352	0.99266	0.9668	0.98512	1.01601	0.97686	0.99003	0.9575	0.96745	0.99471	0.9874	0.99273	0.97981	0.96806	1.0083	1.00406	1.00255	0.98094	0.99346	1.00663	1.01052	0.99317	0.98654	1.00776	1.00824	1.04025	1.02685	0.9968
870	0.99521	0.97553	0.94455	0.97773	0.97903	0.98165	0.98455	0.97066	0.99936	0.98798	0.98479	0.96346	0.96331	0.96638	0.97429	0.98473	0.96851	0.98288	0.97112	0.97658	0.94562	0.97157	1.00549	0.97251	0.9781	0.96306	0.94746	0.98037	0.97034	0.98054	0.96204	0.95372	0.99108	1.00052	0.98155	0.97398	0.98104	0.99425	0.98268	0.98297	0.96377	0.98643	0.99427	1.03372	1.01056	0.97382
885	0.98806	0.95558	0.92672	0.94766	0.95394	0.97499	0.9612	0.94439	0.97941	0.96367	0.96859	0.93871	0.94609	0.95424	0.95225	0.97068	0.95324	0.95466	0.95759	0.95978	0.93474	0.9447	0.98683	0.96255	0.96322	0.95399	0.92015	0.96358	0.95668	0.97391	0.95197	0.9238	0.97463	0.98072	0.97016	0.95944	0.96579	0.9784	0.96519	0.96863	0.93229	0.97801	0.97758	1.01165	0.97976	0.94664
900	0.96607	0.92499	0.9208	0.92406	0.92708	0.9664	0.94444	0.92732	0.96017	0.95302	0.95048	0.92122	0.92894	0.94892	0.94129	0.94277	0.93705	0.93877	0.93887	0.94997	0.92641	0.92208	0.96493	0.94544	0.93684	0.93757	0.89542	0.9413	0.93573	0.95358	0.93557	0.90891	0.96706	0.95829	0.95054	0.94673	0.94438	0.94357	0.93793	0.95539	0.91359	0.95408	0.96891	0.97998	0.96147	0.92802
915	0.95248	0.91292	0.91741	0.92221	0.9099	0.95649	0.93355	0.91632	0.94322	0.93705	0.93901	0.91828	0.91813	0.93764	0.93131	0.9213	0.91613	0.92344	0.91614	0.9418	0.9213	0.9057	0.93533	0.93171	0.91989	0.93009	0.89378	0.91562	0.93686	0.93481	0.92805	0.9017	0.95634	0.94483	0.92801	0.93094	0.93146	0.92543	0.92126	0.94055	0.89961	0.93523	0.95448	0.94956	0.9522	0.90655
930	0.94727	0.91788	0.92435	0.9264	0.89987	0.94964	0.92863	0.90038	0.93622	0.93131	0.92105	0.90864	0.90885	0.92621	0.92672	0.9124	0.90288	0.9183	0.90965	0.93401	0.92198	0.88899	0.92172	0.93437	0.9132	0.92248	0.90516	0.90741	0.93063	0.9303	0.92876	0.90498	0.9564	0.94696	0.92401	0.91056	0.92786	0.91192	0.91408	0.92652	0.89425	0.92854	0.94288	0.93466	0.94882	0.90939
945	0.95623	0.92773	0.94295	0.94334	0.91279	0.94204	0.93059	0.90684	0.93744	0.9354	0.92702	0.91427	0.92505	0.92525	0.93005	0.90632	0.90596	0.92515	0.91144	0.93665	0.93245	0.88637	0.93056	0.9507	0.92427	0.9322	0.91641	0.92007	0.93449	0.93214	0.9337	0.92334	0.96393	0.94531	0.92292	0.90647	0.94003	0.91961	0.91659	0.92857	0.89305	0.93476	0.94534	0.94024	0.95017	0.90592
960	0.96802	0.93654	0.96125	0.94774	0.92646	0.94624	0.9549	0.92292	0.95259	0.94542	0.94057	0.93723	0.93728	0.93644	0.94627	0.92694	0.91966	0.93316	0.92177	0.94078	0.94542	0.89513	0.94133	0.96013	0.92273	0.94228	0.94393	0.92331	0.93689	0.94984	0.95586	0.9502	0.97198	0.95715	0.92993	0.91282	0.95733	0.93882	0.93747	0.93434	0.91577	0.93531	0.95934	0.94852	0.96965	0.92499
975	0.98332	0.96407	0.9804	0.9548	0.954	0.96056	0.97181	0.9478	0.9632	0.95997	0.95814	0.95536	0.9644	0.94784	0.95906	0.93738	0.93238	0.94227	0.93668	0.96319	0.96359	0.91369	0.95943	0.97116	0.95582	0.96025	0.97329	0.94123	0.952	0.96998	0.97198	0.96041	0.97723	0.96732	0.95569	0.93777	0.96896	0.96174	0.95139	0.94556	0.93886	0.9487	0.96302	0.95842	0.98169	0.95237
