"chr"	"start"	"end"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
"4"	96000001	97000000	0.0575627567298255	0.0658204497643347	0.156669734748229	0.0293415920737292	-0.0113493011962574	-0.00194696276056561	0.079527851531569	0.0362083360839288	0.140993009931745	0.070372142520531	0.094748694374975	-0.0260333509745655	0.128796054519813	0.14184581405436	0.0272155177669352	0.0415117994560208	0.0304401270699655	-0.0171605063667044	0.0445100619295434	0.0635866256909304	0.0484489887653424	0.10076158235707	0.0497486892473854	0.103293671972331	-0.0204796645783076	0.0826392513714516	0.116634977303132	0.057106626763926	0.108959634409047	0.0833715004304335	0.112475546571192	0.0336621882088717	0.116019790267646	0.155366938795286	0.0954929529684058	0.0600619609349828	-0.0563711028903525	0.0545104423513897	0.0623946900003036	0.0380562673544717	0.0249188417634646	0.0940131116341649	0.0209818588508845	0.0303262796021764	0.201342903273109	0.0250344234487532
"4"	100000001	101000000	0.0285005004620254	-0.0894558574517711	-0.0302146726288093	0.0639718243164815	-0.071440842662226	-0.0638429273939491	-0.0154065876979308	-0.0743885730130068	0.0508117428581085	-0.0592604221336204	-0.0216753674079117	0.0189535666292719	-0.0607004959083313	0.055131662438778	-0.0634898568994245	-0.0508939850163141	0.0294336101826828	-0.02956278648318	-0.0470018640782397	0.0267854868775627	-0.029973606975255	-0.0481279662466316	-0.0272788724787094	0.0125263773250221	0.0620475370238412	-0.0370926308827735	-0.0108069537936738	-0.0325967232831569	-0.00160711359169423	-0.000930037074665751	0.0463503127424113	0.078668949612697	0.0259547207855523	-0.0721837493619835	-0.120000090964162	-0.0745559036456698	-0.0609767396337613	-0.023377086751836	0.0702581816399523	-0.0816680798022491	0.0140148933049505	0.0323661034816911	-0.0317737534071112	-0.100555438806916	-0.0662149487919801	0.0644265823023366
"4"	101000001	102000000	-0.028305386582804	0.0403396286584619	0.0568894601030388	0.0841998675261222	0.0431620735410356	0.0890974580904002	0.024684691580289	0.126800321077496	0.0357159284943805	0.0670086108667832	0.0856436692562473	0.0253681015994256	-0.00737436592093651	0.0473551335215265	0.0047422674806788	-0.0294923754920565	0.0363794110152156	-0.0849105793070544	0.0858284123123901	0.00616561175723284	0.0147106165408117	0.066130314344207	0.0699863530292959	0.0712914388769	0.0920699825275081	0.0330241478095984	0.132733606260785	0.0788203418420014	0.0293277756291973	0.056804977728685	0.0416245796780119	-0.0293283873809023	0.0362641599972065	0.0170724861490322	0.041282242946461	0.141594932799851	-0.00179830382707471	-0.0185013077916009	0.0557892141226102	0.0629490108557123	0.0288934439855911	-0.0279334317491416	0.0520701997392254	0.0434801948203075	0.0610643905754137	0.0592281491216205
"4"	107000001	108000000	0.0855061671538058	0.0694723691780739	0.0203637514390571	0.0486077112529747	0.0773806409584784	-0.0403192678467634	-0.000173547809797617	0.151174537834645	0.0396350880844337	0.0695018862608676	0.0957830514250581	0.0580493494220738	-0.0569984100154251	0.0396730020809662	0.0168390299033503	-0.118998185707288	0.0464764218824904	0.0391307067176765	-0.0335165101235047	0.0806333651437476	0.0906635990587297	0.0587013924996968	0.0425260106954143	-0.0856268599675035	-0.0598593640716953	-0.0192530827425881	0.0479493929499424	0.0126498127954889	0.0900951099868279	0.0844701413107009	0.0692958719281069	0.1098001243649	-0.0331159775997545	0.0301132886590821	0.00840575268416763	0.0274309779567158	-0.01238733751998	-0.00548701724300631	0.0405034358521225	0.0477804827711639	0.089236809479579	0.073737773834689	-0.111521347904511	0.130506230467374	-0.0037617898473789	0.128114412915165
"4"	108000001	109000000	-0.0435823945230014	0.000584544913818173	-0.0911492921451253	-0.188470145484838	-0.0252103680039333	-0.0435733599666594	-0.093338689071907	-0.0362504639079142	-0.0497633697942834	-0.108061824553015	-0.0885825804194817	-0.0745208860561035	-0.0325544797476044	-0.109297296265092	-0.0918012814657362	-0.0245124963985993	-0.0895593684397837	-0.103396545721787	-0.000562531481902454	-0.0344250840078464	-0.0413604129065621	-0.0203729310978249	-0.0681356574658897	-0.0126879858271443	-0.0360548028840204	-0.0996471574302192	-0.0693103528267552	-0.0516060975607055	-0.0462857868942825	0.00496204786141301	-0.0729664420128219	-0.0436601668476089	0.00819738903706306	-0.0986850006596695	-0.146426243776014	-0.135509266515669	-0.0609675075894552	-0.0214601044243723	-0.00366126094835156	-0.0415021946751192	-0.1792835985476	-0.0716257918008504	-0.0821912941412462	-0.0846579291754854	-0.113588221927924	-0.0825739656938279
"4"	113000001	114000000	-0.0826709692282984	-0.0646281838734633	-0.089341862924566	-0.0651893315682868	0.0110491043921224	-0.0858020344400053	0.00255578252390439	-0.0115635600702785	0.0923884098488191	-0.0741701726101016	0.00678945281027644	0.0228102089444107	0.06665441495439	-0.00751359552463049	-0.0518969001771824	-0.00554203726469529	-0.0707102212938662	0.0568511102085424	-0.0428444651717275	0.00668460150568992	-0.0313888467163309	-0.0281936001958949	-0.0568360279526199	-0.0307286805259624	0.0161650836486022	0.0624065728860109	-0.0336844786800836	-0.10481816660276	-0.13136654658582	-0.0165352146824316	-0.0745694208516096	-0.0668452933121629	-0.0239192441649327	-0.00517690734898313	-0.0544844466387797	-0.0098649235784064	-0.107221214145739	-0.0326920269244661	-0.0521886855597118	-0.0141261995336551	-0.0422475661735852	-0.0377992834476037	-0.0980352231156831	-0.0710228744867078	-0.0394240234238566	0.00608740077393145
"4"	114000001	115000000	-0.0901502488661643	-0.06625304194456	-0.178491390191654	-0.0999424137235296	-0.0943631740170015	-0.00958143115808522	-0.03519205306007	-0.0318494717298451	-0.0799201902844635	-0.0608131816387906	0.0230891419035256	0.0342498904552135	0.0044221300488916	-0.0198666321265894	-0.0474549518936134	-0.0643607744702076	-0.0490250942522443	-0.123410397476118	-0.117040544652481	-0.0654895950609432	-0.0992078965583197	-0.087989808496655	-0.0571695841620312	-0.116710062145057	-0.0249438615310666	-0.175591216943367	-0.0838162554992488	-0.0349362493160765	-0.088762626025713	-0.035526333057187	-0.0728934670004525	-0.0430574266316255	-0.0949383903526463	-0.0576676371462739	-0.0454428978467461	-0.0354903257275094	-0.0770432312112836	-0.103798508976551	-0.0349792635863089	-0.070670624907968	-0.0777313609074245	0.0123127062620067	-0.0930546679763664	0.0260623681716616	-0.100038027813574	-0.0120984908216171
"4"	115000001	116000000	0.00516448671458856	0.00529339194878783	0.115911655893083	0.0543582655712861	-0.0228038635447431	0.0832119498851985	-0.0474249287080664	0.0150516548770642	0.0471379489435898	0.042760041549286	0.0797491897155436	0.0733731951896872	0.119026154591932	0.0017229185220802	-0.00179459671333623	-0.0416603962920124	-0.0640492397161699	-0.00143938818169798	0.0151169551918272	0.0490089844692325	-0.00417429024359354	-0.0125497955708272	0.0355822203237195	0.0716313671086125	0.0445496960674427	-0.0091723160785209	0.0771445616274919	-0.0295877520385585	0.0882100749854675	0.0779404109474023	-0.0270469014601169	0.0993759701296861	0.0130726714979116	-0.0026814084540065	0.0350690707993188	0.0777152639514047	0.107434178604601	0.039986194703137	-0.0605124962299474	-0.00502303545618211	0.0225573702718388	-0.0230676777142192	-0.0166128711064499	-0.0460939497268863	-0.0410053971705653	0.0522460441197558
"4"	116000001	117000000	-0.0559411233596115	-0.0266615800973606	-0.0825483646853303	0.0119409469189893	-0.0275412628259404	-0.133763130432536	-0.0497223379915405	0.0410940904643746	-0.0464290656158124	0.0385136318846835	-0.0307852403046405	0.0236051779318978	-0.0542699344248884	-0.0214701143653086	-0.047380440501828	-0.0948335649339291	-0.0473653630904996	-0.0369299914770684	-0.0312130755576407	0.0263988763603909	-0.0816203779498045	-0.0469589243336461	0.0269174943752232	-0.0495891544104308	0.0705858169576097	-0.0521836424812851	-0.0613578403141753	0.0460919905166326	-0.0167421931033162	-0.0117947561910069	-0.129185868961967	0.0696395558325818	-0.0185904191798219	-0.0117236972837208	-0.0908106536507049	-0.0155529238998938	-0.0967526924227074	0.0779706482049148	-0.0619345076738198	-0.00405572122313109	0.0522959155533277	0.0574448115154652	-0.158582644107882	0.0779395578239233	0.00255918042050363	-0.000270045928606091
"4"	117000001	118000000	0.0102284133557744	0.0365448201891237	0.0106116428063199	-0.121731180317596	0.0652089387308109	0.0166264351063405	-0.025342222165856	0.0635743243988629	-0.0112615050140094	-0.0265591781279143	-0.0261430703831994	0.0547808451071242	-0.00967994291471545	0.0039377249294902	0.00937393413791131	-0.0281518875669136	0.0789944915946353	0.0417643544990973	0.0328077839623672	0.0236983778073319	-0.0554162246246082	0.0352572952517785	-0.00215683469861947	-0.0201751990386487	-0.0676049170209144	-0.0443357048093311	-0.00688610444519825	0.00737975318221646	0.0936044967570788	0.00999418999416983	-0.0323900611406391	-0.0188743642648547	0.0441638102359243	0.00565160992947128	0.00533622890773616	0.0203477344155602	-0.0423170771222086	0.0117679257239494	0.0261774303221397	0.031530108388549	-0.0748777815979044	0.0240107311758778	-0.0553371305914485	0.0676372148916972	0.0519492708288479	-0.011135640549346
"4"	121000001	122000000	0.000119129635661346	-0.033194610528446	-0.0858328123275722	-0.0140851183572741	-0.0448003926411548	-0.0984163338028482	-0.0325384003504702	0.0524185578149525	0.0143398425684344	0.00255239808723008	-0.0841107678353819	-0.0425363564264841	-0.11933512110671	-0.078983023741119	0.0095314815380187	0.0282710611818171	-0.0641939087700165	-0.0258693032512999	-0.0622733812482832	-0.0957519079064521	-0.0999181081579724	0.00348076762742573	-0.113903719854658	-0.0452825919454768	-0.0279594721682913	0.0073042098862201	0.0250193775197485	-0.0882819527030186	-0.0390836082772838	-0.0549113821200678	-0.111133117014991	-0.0265146816046037	0.0573212824010541	-0.0767751578802206	-0.00525979275119837	-0.0707381098295468	-0.0327460948641507	-0.0700577896214292	-0.0531545788982426	-0.0309783886631475	-0.158019933562631	-0.0749387994288655	0.0315780753245086	-0.0648601149594529	-0.024563948705118	-0.0301888342817959
"4"	124000001	125000000	-0.0559572242912706	-0.0611553049620323	-0.0660840528705038	0.0923899686499097	-0.151694541333513	0.0199835214938901	0.0369339580845123	-0.0923943385880364	-0.0372490451952383	-0.0225454091493406	0.0462270776086283	0.0143930005297784	0.0572000796402129	-0.0518231870183143	-0.0342122609216976	-0.0502226993917869	0.0419797597290518	0.0276838085786492	0.0302269460658149	-0.0544667819756181	-0.0147518303031703	-0.0690444187068252	0.0519237720489657	-0.019049016249224	-0.0520695278589616	0.0197788955649469	0.0121994459919713	-0.000614274861750945	0.0278990605456409	-0.0509601271291774	0.0190745216181254	0.0372135629943973	0.0201958094047659	-0.0763762061247736	-0.00125233064230116	-0.0543719616181707	-0.0908441656714815	0.0136599655276343	-0.0392826723833515	0.0290235121089138	-0.0218433224517495	0.0787044795892106	-0.00157099443782657	0.0209437708119125	0.0359958486130362	-0.0201050259473517
"4"	125000001	126000000	0.0464902207398783	0.0449527738996725	0.0831731594727935	0.0386624923608579	0.00725545453808913	-0.00266491331007422	-0.0047753090044389	-0.0204398045540488	-0.0454412612201339	-0.00680798897368536	0.0151477917604748	0.0686830285323412	0.0745084590744507	0.00819442726722525	0.0103796376838197	0.034369699880426	0.035850242898193	0.0739799826184676	-0.00456908026464813	0.0270942483306719	0.00215735121828805	0.070189712619519	0.0589307441012089	-0.0612605548687117	-0.0321765462207888	0.136677228891684	-0.125372387039375	0.0317548203202473	-0.0302261432600408	0.0502905303234658	0.0497518278535252	-0.0963495334743263	0.0805276649193049	-0.0422856531220011	0.0571736452769052	0.078647097202311	-0.0369335648986553	-0.0776981899295392	-0.0503060267732166	-0.0455543080664544	0.0291077986076225	0.0989625101787822	-0.012279566965524	-0.0751545233474206	0.0392932164917036	-0.00230605719346023
"4"	126000001	127000000	0.0168472601020537	-0.0516664515997579	-0.011404831091114	-0.0638582894805485	0.00603654335369835	-0.0258902150803264	0.0408092098575872	0.0232693175452099	-0.00586962154128563	-0.0775441153915944	-0.00895599968864083	-0.062537640878902	0.0183661397471689	0.0269140595432567	-0.0666169748920399	-0.0421183416305661	-0.0281717726733375	-0.0629063987855563	-0.0355066150354917	-0.00150313265362347	0.00846275737266927	-0.0556579914014577	0.00729223760906347	-0.026063649371885	0.102299708490267	0.00800556307290584	0.0468126949298457	-0.127412957000635	-0.00188612635388966	-0.0556593316820641	0.00392091833617623	-0.0925055889307374	-0.00673586241086177	-0.0562325816793174	-0.0973384698516692	0.0302874429398772	-0.00527724397929449	0.0135202532280188	-0.0430966599230822	0.0466788928210902	-0.00694363316242375	-0.162276378363895	0.0862929369688819	0.0208079818634045	-0.0597241518923595	0.00291823188037092
"4"	130000001	131000000	-0.0391357639870554	-0.00582791702321596	-0.0988635428402909	0.0242569939108451	-0.00899310125574711	-0.0710698488283106	-0.0081720965427545	-0.059320610098276	0.0450675303676301	-0.0182397833281802	-0.0556072999058754	0.0476333174387791	-0.0334938007019813	-0.018989531407887	-0.0341059348865532	-0.0517686316868236	-0.0621626904606152	-0.0502515524144259	-0.0864705155932053	-0.0338207907871517	-0.0566459918751066	-0.127141921833086	0.0250443407780824	0.0568843938984649	-0.0104790811649822	-0.0310814076601923	-0.0802240741859328	-0.05348365568426	-0.0435178047510759	-0.00586147447545563	-0.0327834781418117	0.092859629091996	-0.0445059564284008	-0.0215425950035906	-0.0224299345687641	-0.0309902887848411	0.015610542613878	0.0204470662960009	0.0331674826565632	-0.0317395311834554	0.0216781980408759	-0.0561666830902088	-0.0963237327520798	0.0460388159817625	-0.018187273045271	-0.042894436021612
"4"	132000001	133000000	0.024191966503341	0.0175730895959681	0.0520943381964374	0.0357020931295646	-0.0519263899065963	0.0317006042770487	-0.00121017427228627	0.0543661116415395	0.0233627845601997	-0.0264601728927471	0.064147268666497	-0.0345049382769652	-0.050194652334735	0.0670384177162993	0.0285202186296938	0.0147342051821223	-0.0187811360211462	0.00831846468502119	-0.0169876123108576	-0.0314878708611523	0.00157353651531875	0.0650901405365522	0.0556204834640103	0.0359536685255451	0.0356988470874692	-0.00367281853571841	-0.0276389947892186	-0.070219351097724	-0.0201529307286798	-0.0333081459605867	0.00971466750908127	-0.0673457031398935	0.0855703714427374	-0.0592661707196042	-0.0328477317891357	0.00508304233557907	0.00566436904135008	-0.0280948480265829	-0.00587868371865639	-0.0512479321125007	0.0115197552448392	-0.0682216383987832	-0.00483251151551641	0.0342139480665305	0.00179814807427114	0.0491539403302556
"4"	133000001	134000000	-0.0397003929711412	0.0571854522181946	0.0612997125309818	-0.00471502587923834	0.00639075039184706	0.0152744809340741	0.0346702799731147	0.0968293953625641	-0.0293618068559925	-0.0342297379717183	-0.0710346774442584	0.0287717062177413	-0.0361894671751585	0.0847355346944638	0.0730904994445458	-0.099813782271112	0.0631589362498438	-0.0137366126940399	-0.00746507947942878	0.0361179754542765	0.0141745482523765	-0.0210300635458135	0.00694803903944782	0.14392627077046	0.0659286860797753	0.0287786572221543	-0.0570996796711715	0.0352235289559899	0.0296445928656367	0.00281677156205075	-0.00961652035235219	-0.0779910387556341	-0.0727742937254352	0.0084831908898372	0.0414037363796382	0.0666472492868345	0.0725855561783283	0.103598025145222	0.056825902627868	0.0143562592314545	0.0658961920245843	0.0479841475883633	0.159104590312391	0.0105452826220784	0.0276485058732281	0.0107309953154969
"4"	134000001	135000000	0.00584916273164332	-0.054186350071969	0.0326670919341438	-0.00506142258706761	0.10611027128156	0.0300326290328185	0.0708291852534063	0.0417091347245172	0.0311644438976998	0.00611434080160173	0.0516873891121497	0.0206871181166084	0.00351357008488636	0.0716106047409309	-0.00912181439221331	0.0963020566170592	-0.0245595848549115	0.0207121735744677	-0.0141500102038472	0.0593739369237472	0.158115534306475	0.116030394732725	-0.00270182037654921	-0.162396334092758	-0.126962849580563	0.0866419434296321	-0.0509925737165166	0.0185028908980382	-0.0531504756085064	0.0428254273590694	0.0136199980675547	0.0303697690142276	0.0186877009653756	0.00027511935083948	-0.00614763630257901	0.0705153919182813	0.0872190620925244	0.013655031544055	-0.0363095696629158	0.062235539984373	-0.0814941583734469	0.14969286652766	0.0190262211071026	0.0591705978870704	0.00914855067317295	0.0438218792820541
"4"	135000001	136000000	-0.0542585398386923	0.0671022622581741	0.148172073934511	0.0376030671578595	-0.0281688879005059	0.127025890325202	0.00858296160332102	-0.0067323255357891	-0.0647921002284831	-0.0335011543041545	0.0480963881311313	-0.0528120925445596	-0.00875567956793	-0.0301672523854719	0.0165219114797717	0.00767134602901968	0.0335912473158886	0.0728778950483698	-0.04939422602805	-0.082063614340622	0.0196837949789743	0.00199293952737357	-0.00799510965633017	-0.00219926974736244	0.075210041344706	0.148091961253819	0.0610898050514412	0.101848700913984	0.0333975311327011	0.0422360495876333	0.0123936108950104	-0.0149931957069692	0.0373141736110414	0.0251390771374094	0.00998468013717011	-0.0248900233935199	0.0245325467485264	0.00321281225181214	-0.0108145869416994	-0.0455885978709708	0.0244527957272202	-0.0961841552553577	-0.0153105165816788	-0.0673212600807618	-0.0286200091052298	0.00657299298095936
"4"	136000001	137000000	0.0186767419570402	-0.0689162733731625	-0.00251063071688225	-0.0319237383069605	-0.0781381703426106	-0.0134006318605134	-0.0279815107226005	-0.0751276521802648	0.00636500239913939	-0.0346243529143002	0.0578541630035583	-0.0368075552910507	-0.0583964716415673	-0.0430232958741972	0.00036492572744122	-0.0247595876004832	-0.0174808870786822	0.0446153268571581	-0.0676245125786672	0.0224926691116297	-0.053175548140228	0.00313763958104745	-0.0143264776983977	-0.124062882262321	0.0180774129442525	-0.0599215181038656	-0.00537318781401758	-0.0147512687606706	-0.0754819786436857	0.0111194529609744	0.0296197489818752	-0.070672078236458	0.0316872768980977	-0.055182196434947	-0.0178071035476444	0.0616210606573205	0.0259445174165603	0.0396474180717278	0.0237005910214903	-0.0146052446473603	0.0415045351141685	0.00486874730049257	0.100781804288193	-0.0232799270614119	-0.214239186003857	-0.00161508226474466
"4"	137000001	138000000	-0.0505952163090618	-0.12161397027133	0.0857926230577989	0.0211724829364324	-0.0988769858306762	-0.0906346139854108	-0.0071079131558303	-0.026952427172604	-0.101036671393149	-0.023584695151047	-0.0695240906756721	-0.0655757098762324	-0.0553064492759264	-0.0895390114604431	-0.0480214005007946	-0.0367160317066274	0.083556254056092	-0.0500409462986158	0.00185689264248845	-0.103115222181589	-0.0594146251896253	-0.0108473834132524	-0.0463360678843988	-0.074565513746191	0.0484889446160209	-0.101085689199771	-0.098233629298553	-0.0751897419797452	-0.00337605737042035	-0.107263680784881	-0.097257353214864	-0.0557480608886603	-0.0225351811221798	-0.07876242895909	-0.110727784701555	0.0024132169189215	-0.00825875713014937	-0.00479992183052896	-0.119217205851114	0.00916586424972939	-0.0104874661362218	-0.0351748617673926	-0.160338019607395	-0.0836773179302986	-0.205518796767147	-0.0551584102047143
"4"	138000001	139000000	-0.0335631103882928	-0.0416495545980203	-0.00901655774385443	0.0511757672518675	0.00170140482022161	0.0547757511064109	-0.00894374522678947	-0.0715571442193274	0.0863333286463989	0.000318210767846286	0.00476944054447365	-0.0303918440507328	0.0187409043553915	-0.0369975024275544	0.00241902621768916	3.34775007789622e-05	0.035541715600771	-0.0935479360375413	-0.00353326338982292	0.0358657253032294	0.0200046209234606	-0.0259355968436701	-0.0441395168930023	-0.130808784016559	-0.00709878586658226	0.0844207772328996	-0.0378580627206226	-0.00674151406586844	0.0184803216905757	-0.0178715781731642	-0.0460847536293036	-0.127285835769383	-0.0629076003279342	-0.0679965676059363	-0.0474562127741757	0.0492714695600553	0.0029617534579727	-0.12124912369087	-0.0468378603731645	-0.0198373071602753	-0.0245888637396443	-0.00384350477893992	0.0240433649917809	0.0563641600882035	-0.0343619132795919	-0.0257791144111271
"4"	140000001	141000000	-0.0589738536132878	-0.00295374085689123	-0.00427329418487891	0.0329388686485396	0.00148675979419433	0.0759435155793843	0.0161296406331491	-0.0133222908942549	-0.0557160242013761	-0.000736287917991418	-0.0176082022101083	-0.0413263153283147	-0.0183957447845916	-0.0352542934137984	0.0306376066903313	-0.0185672840136973	0.000221164265226895	0.000712082714626139	0.0114006751685473	0.0301011071738753	-0.0455578199817473	-0.00792681851924484	0.0366692751794908	0.0212675594887995	-0.0390681611160003	0.0738904537122617	0.112808968300207	-0.0415160698819862	-0.000169829185818357	0.0323023131129845	-0.0314552080055828	0.00623733309060688	0.064309662142919	-0.0695824721457888	-0.0086049509222086	-0.0036022212519923	0.0477529215273955	0.059125059002762	0.0586367352512709	0.0655134501789347	-0.0661517339945024	-0.0218056151301004	-0.0404121534751217	0.0981066719250942	-0.0148185453264334	-0.0246762722823435
"4"	142000001	143000000	-0.0236585470457582	0.0607921461422061	-0.0506169013503868	0.0444769040997724	0.00156955412657845	0.0421094927636626	0.0186327088406151	0.0575907408547011	-0.0435204204473627	0.0847768994833678	0.0827179556378427	0.0675347602116544	0.00514604382024169	0.0686967440286353	-0.0210929566963069	0.0346989446975242	-0.0410648816189024	0.0783734724330291	0.00727717100223829	-0.0717708175268475	0.0012707210257953	0.043401215832493	-0.078932026137208	0.0467605030998729	0.0666809866883611	-0.0148168820649844	0.0410807632769265	-0.048395383316119	0.034276774305803	0.0800808565568725	-0.0087123568368438	0.0455773115217467	-0.00711101018388163	-0.00961797750222746	0.0766170688892018	0.0884243710673764	-0.0165822270343792	0.0621320343337337	0.0987291387457873	-0.0466370924614156	0.0347882779346534	0.0452209453646379	-0.0297199057643	0.0360111372715124	0.109005110362708	0.0456797591257543
"4"	146000001	147000000	-0.0039683707427837	-0.0265360820178356	-0.0714858682060142	-0.070113891711756	0.0359485599469841	-0.021575471889541	-0.0143317517041782	0.0486725694688807	0.116582962889806	-0.104339751715562	-0.0397242780543231	0.0631156967864179	0.000885988972168258	-0.00977012192788332	-0.0137456149875844	0.00413578843568344	0.0246825380551195	-0.0786182238188792	-0.0409646193474211	-0.0181301793298401	-0.0118065675307546	0.0274260662829135	-0.0131529757544924	-0.0327346171003701	0.0710526573507811	-0.0124416319705558	-0.0373019589322661	-0.088241818704075	-0.0642420054011362	0.0208065823187075	-0.053671989744685	0.00493984452437983	0.0661200441988065	-0.0597881471063673	-0.0300609376315078	-0.0508516248937169	-0.0511965424872525	-0.0200852635844574	-0.0547683392604633	-0.0817783718265501	-0.0310440130068223	-0.072136737385687	0.0220949047476902	-0.141541537645039	-0.0089878185811681	0.0683217262470931
"4"	148000001	149000000	-0.13649312313299	-0.0428119310528012	0.0349879990044559	-0.0308667378101705	0.0958379960922165	0.00153984519634782	-0.0992740793242905	0.0796941514641898	-0.0789353176547719	-0.0312899154363119	-0.0538374471455413	0.0263390384507748	-0.0156946601731359	-0.0993164380853196	0.0268543941485677	0.0235316602362633	0.0601372719303148	0.0448522684220147	-0.0161279779328518	-0.0310451388145544	-0.0100653837374898	-0.0001138535058877	-0.0303156293755769	-0.0609027673303505	-0.0517173776689424	0.0532370480432565	0.0108744070352407	-0.0335866837932264	-0.0238076305705912	-0.0246304389314581	-0.0709227529511138	-0.0566098430358137	0.0339677683832613	-0.0280797924674828	-0.0504347447866338	-0.0862053277161437	-0.0322329813724701	-0.0963937969215145	-0.0211906134931646	-0.117363914810346	-0.11408254363198	-0.0416226975107841	0.0728454749124924	0.115129836845922	0.0470436678224472	-0.0152562846573485
"4"	150000001	151000000	-0.0232725360206884	0.00253234131580417	-0.0892995915517249	-0.0195130479323664	0.0517147825417948	0.00781526685440089	-0.00291189360769618	-0.0168786582405038	0.0596759899333867	0.0145612920968146	-0.00399258069637149	0.0630251894984447	-0.066689767144362	-0.0298136229089853	-0.0408014569646448	0.0273638355285682	0.0187561427600759	-0.0621733958422285	-0.0395184909363913	-0.0388325641316297	-0.0488893773864784	0.0240395035125245	0.00284117123625637	0.0430995720647294	-0.0356549191159117	0.0383712250772541	-0.0584363570705902	-0.0574976440026205	0.036252447284384	0.0164789939438811	0.0538881904481658	-0.0258804522157977	0.0501660239749768	0.00705136918524929	0.0375240372941684	-0.0166594866623278	-0.0471984656865453	-0.0673000595811494	0.0186487596609893	0.0304301583840726	-0.0266621500297157	-0.00141358464723607	-0.0143150119687463	-0.129211764073294	-0.0552121592116784	-0.053063931541307
"4"	152000001	153000000	0.0782047067787229	0.0340851915175198	0.0748127310778752	0.110030477027657	0.101997332649999	0.101605709880047	0.103405391048034	0.105377867514292	0.0504666129614216	0.0711124669488518	0.0731634395179911	0.0536139336799592	0.0203462074487729	0.0257375042331733	0.0223258104841898	0.120028886619267	0.091786132973735	0.0787382240038769	0.0921793016173872	0.0610178063176719	0.0553738365358309	0.0234118835774978	-0.055714486489888	-0.0184586483552252	0.0379957171762924	0.0419247908074442	0.0436119092739552	0.0676269672343496	0.0632033127580031	0.0905891580454997	0.0734080164147701	0.0918794049862008	0.0447241889308188	0.0228245083018483	0.100391760755543	0.0680141816884085	0.0316964133314894	0.0925449419191752	0.0264269356144501	0.117456629578836	0.0225674123532128	0.0615878729515971	0.0311087890417852	0.105026502428502	0.0444027132181139	0.0512303796677131
"4"	153000001	154000000	0.022029727189053	0.107465881801946	-0.0201844145441332	-0.118433041081337	0.0273058214342237	0.0296560182493132	-0.0348196194218849	0.04029511772608	-0.0265125991445245	-0.0619218544780519	0.0344918981274409	-0.0126964948382665	-0.0161368358340424	-0.0253623151544155	0.0010655630859639	-0.0692907444950145	0.00761002707714396	-0.0232804874277066	0.0326663738246929	0.0340597903687197	0.0253944904720961	-0.0204004685488763	0.0586355959848674	0.0760874032914003	-0.0537420275102823	0.0844017187369154	-0.092306277650374	0.076853786593129	-0.0881915154719303	0.0195352320760331	-0.00302747304187961	0.00890275723339175	-0.0204100864920043	-0.0223763017350372	0.00994177469402399	0.0489615852113751	-0.0345926150671102	-0.0386980950932349	0.00448261757773373	0.0223221537786663	0.0256656690902111	0.0339236264239161	0.0136416121142893	0.0912133873055858	0.00712606841350355	-0.0269067915624695
