"length"	"TGL48_0001_Ct_T_PE_312_WG"	"TGL48_0001_Ct_T_PE_321_WG"	"TGL48_0001_Ct_T_PE_324_WG"	"TGL48_0001_Ct_T_PE_326_WG"	"TGL48_0001_Ct_T_PE_327_WG"	"TGL48_0002_Ct_T_PE_316_WG"	"TGL48_0002_Ct_T_PE_317_WG"	"TGL48_0002_Ct_T_PE_321_WG"	"TGL48_0002_Ct_T_PE_322_WG"	"TGL48_0002_Ct_T_PE_333_WG"	"TGL48_0003_Ct_T_PE_309_WG"	"TGL48_0003_Ct_T_PE_314_WG"	"TGL48_0003_Ct_T_PE_326_WG"	"TGL48_0003_Ct_T_PE_328_WG"	"TGL48_0004_Ct_T_PE_317_WG"	"TGL48_0004_Ct_T_PE_324_WG"	"TGL48_0004_Ct_T_PE_327_WG"	"TGL48_0004_Ct_T_PE_334_WG"	"TGL48_0005_Ct_T_PE_322_WG"	"TGL48_0005_Ct_T_PE_323_WG"	"TGL48_0005_Ct_T_PE_327_WG"	"TGL48_0005_Ct_T_PE_330_WG"	"TGL48_0006_Ct_T_PE_317_WG"	"TGL48_0006_Ct_T_PE_327_WG"	"TGL48_0006_Ct_T_PE_331_WG"	"TGL48_0006_Ct_T_PE_332_WG"	"TGL48_0006_Ct_T_PE_333_WG"	"TGL48_0007_Ct_T_PE_320_WG"	"TGL48_0007_Ct_T_PE_321_WG"	"TGL48_0007_Ct_T_PE_324_WG"	"TGL48_0007_Ct_T_PE_328_WG"	"TGL48_0008_Ct_T_PE_321_WG"	"TGL48_0009_Ct_T_PE_320_WG"	"TGL48_0009_Ct_T_PE_327_WG"	"TGL48_0009_Ct_T_PE_328_WG"	"TGL48_0009_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_328_WG"	"TGL48_0010_Ct_T_PE_329_WG"	"TGL48_0010_Ct_T_PE_330_WG"	"TGL48_0010_Ct_T_PE_333_WG"	"TGL48_0010_Ct_T_PE_335_WG"	"TGL48_0011_Ct_T_PE_315_WG"	"TGL48_0011_Ct_T_PE_319_WG"	"TGL48_0011_Ct_T_PE_322_WG"	"TGL48_0011_Ct_T_PE_324_WG"	"TGL48_0011_Ct_T_PE_325_WG"
"138"	0.482240280127968	0.437580100078035	0.365301619517672	0.311332448567512	0.380242357354292	0.411242887808157	0.526587752116564	0.413435029303921	0.351016624175994	0.512016303689328	0.440003464197882	0.437335022700876	0.418015308102989	0.408617199161613	0.36114918442791	0.420678842800141	0.450130709521369	0.438747079505636	0.412176259366501	0.48723862693844	0.434824466286829	0.473852337807698	0.440851744211337	0.42236797788487	0.43105470148351	0.4307967730699	0.515526747546097	0.507591434142967	0.520947375958437	0.486031350319014	0.499211732773525	0.433223102347127	0.560876720471755	0.554095088848774	0.488980340308105	0.458816247344545	0.464279014134283	0.445161731305711	0.421563814545577	0.403500843280021	0.363878107155385	0.471654495395446	0.426380648924802	0.469285216579747	0.439430261826524	0.453185093077542
"139"	0.553348910555107	0.49555747781174	0.42775256255823	0.360953308406103	0.439818949678473	0.476761443685215	0.604848277423778	0.470485148306255	0.408780774990901	0.588802828997805	0.49874542667557	0.497320368717264	0.475090823319703	0.468978466285384	0.410979233412267	0.472672130469054	0.510185255337169	0.491624028146806	0.469473868189353	0.539637758609973	0.489119720885598	0.529648983402025	0.496548882026791	0.474486428244591	0.479873187148531	0.483197828327089	0.566251064602369	0.57336796092767	0.589450696029136	0.556383583293857	0.557221776380789	0.505904029321202	0.627987646005013	0.624486340886308	0.551483280528975	0.525218678392929	0.529428434131659	0.512685388137072	0.479109931675436	0.463376817094934	0.418390328391766	0.536716023992038	0.488444066236863	0.527348912898576	0.49865536001854	0.50842030576195
"140"	0.651497923372555	0.577840698575703	0.513421577808094	0.4386842198755	0.527154358477085	0.562620268365049	0.699357331981181	0.552626370824446	0.489626972784479	0.688650359750836	0.591873707616905	0.579817817068371	0.560491725373259	0.558495889790922	0.493795371160915	0.558792626970854	0.590409001915501	0.57172369946699	0.549152017956727	0.624553324672673	0.572702176940471	0.612839551254021	0.575053364240329	0.550659548001107	0.553535243810344	0.564073933400477	0.646560692156785	0.668805049824377	0.690981690611864	0.65295928268785	0.652041801217812	0.608832362952051	0.728707278163309	0.718351985449252	0.644030170307022	0.616834620663123	0.626835027216346	0.608329145421648	0.573255949264966	0.55263187431268	0.505121455380506	0.619733321121454	0.572513947785664	0.607958938083509	0.581003810880868	0.592743126460439
"141"	0.76394844036937	0.671722391907743	0.611033976174009	0.537497670068002	0.626459311523936	0.655998767937913	0.807542231990827	0.642398606643328	0.579155292377304	0.795074013006373	0.694489384742158	0.684001881341127	0.658439910386497	0.660174421052694	0.585878016762303	0.658322970733258	0.687324877298115	0.664677068458368	0.651090090315132	0.715713615976985	0.672968955197853	0.71736413065679	0.665293629397548	0.639070638790492	0.636414201305709	0.648212331528299	0.746552532562245	0.78736530124218	0.809792011768122	0.757445066282033	0.768346835507307	0.725013658665003	0.841235214920018	0.844936746386257	0.743911241319604	0.724357456561933	0.738041602827921	0.715830093678184	0.679886916214116	0.656812403809615	0.598966969064746	0.716078006121009	0.672245600787823	0.702955896908921	0.677975315316085	0.693912887300379
"142"	0.847309229443518	0.752986625417663	0.691260329947174	0.61138388957266	0.705501365213841	0.728906483656453	0.89055158340628	0.714038891293395	0.651964518753025	0.872514329706319	0.77672014282466	0.759767455998055	0.743569256371558	0.749161370937459	0.657791010136138	0.729117087661012	0.762504959057887	0.735485390582932	0.723616738994879	0.788918879345387	0.747845673337056	0.805975228250124	0.736080146697648	0.700562406034253	0.701618288452604	0.71684159167808	0.817044300399231	0.858874165866574	0.889028129978172	0.840749712749345	0.853235159567772	0.808888981048565	0.933802620757367	0.929959016729894	0.826232186976359	0.802527334763431	0.829669596264118	0.80605524218525	0.760333416000887	0.7375602166988	0.673432453649103	0.792118484196526	0.746295839729818	0.780422155109863	0.751488764197317	0.762918851341495
"143"	0.891348201115598	0.78913819527617	0.731881375711831	0.643533301115788	0.747789501888333	0.768693495139871	0.933149166140954	0.750327677370048	0.689450707580277	0.92179491718798	0.815025255248907	0.793938754027446	0.784017184625052	0.782773505733724	0.69306023597037	0.768241389949187	0.788007125759525	0.768038343630248	0.758366497544171	0.82391704373091	0.785094704388091	0.840423653827778	0.7694175676404	0.736026543548325	0.739857454410858	0.749154188080353	0.864204122214764	0.896436259981275	0.923546913889947	0.875738558692098	0.893682101645284	0.839985358632366	0.974960123308043	0.977099355012902	0.866114416789575	0.848518012501585	0.873226506287832	0.847328749827791	0.797917184752484	0.774773111518887	0.710362873769343	0.822158925284139	0.785866402387334	0.821279126791122	0.79275532145846	0.802500749220198
"144"	0.909781332270016	0.814193293640283	0.74864951316959	0.658055530005387	0.768610607839134	0.794555554585059	0.952592594694107	0.770773816268093	0.708628118917323	0.953563235255285	0.835054646603081	0.814959861523054	0.802183589309743	0.801340082460798	0.709694520337073	0.787718296557861	0.813263659434284	0.783696726108704	0.776786087396635	0.841335325412228	0.806011261766694	0.858511030920108	0.793784388578524	0.758016976867286	0.758858168629236	0.775199548637913	0.887241609933721	0.916846066229747	0.94513211787451	0.89819425355582	0.918964678478673	0.851750743337907	0.994015508634438	0.996072246581915	0.899830695664902	0.871110825885803	0.890116037141635	0.868783607327234	0.824088081317732	0.797866821082848	0.733095930594368	0.851896026412887	0.807083833279632	0.84993300296582	0.810252203239439	0.830554950064404
"145"	0.932357069036266	0.838581554757266	0.764308803576887	0.677152455663158	0.783817750331734	0.820507970604396	0.982990884833004	0.797283292908317	0.728619347402138	0.973236412580407	0.857900296613954	0.833658088647002	0.825620966913678	0.820019384832287	0.723806870134173	0.796818885579964	0.832215612085844	0.803057026685845	0.789524941891136	0.860086815532375	0.823895219909855	0.874822349774778	0.816624222071192	0.784578218644307	0.785576208545548	0.792283064702549	0.902522446052721	0.93984250606778	0.964859415494684	0.918536865855817	0.933631681555583	0.880119895731344	1.01329570136301	1.0226844634822	0.914373329312805	0.895753378973062	0.924307038626163	0.906012637045647	0.851093569606476	0.820717728304637	0.761412131945332	0.872298084936558	0.828582289746663	0.86896359241853	0.839486768906471	0.852576936963525
"146"	0.955002337168793	0.845677002768873	0.782719050407087	0.689912939627143	0.80656068184138	0.8391415041177	0.996708641174186	0.816045632132405	0.743360822783473	1.00277165095997	0.869660673188882	0.839404497941083	0.836928840124846	0.831756113691902	0.739020018161423	0.804038215889487	0.844491804918032	0.811883143804431	0.797571353343373	0.870769797438312	0.831599027249395	0.890011199823247	0.828659626664926	0.799407016591192	0.803068203877481	0.816065256760629	0.914595236455054	0.950837562392286	0.969556011411532	0.940500626154439	0.942117923533675	0.888181363029585	1.02654159013848	1.03639876274855	0.925772742431623	0.918740153470121	0.932603048022509	0.918089405628199	0.864989861067619	0.837810096958305	0.774093958118878	0.893845007175947	0.848243271301982	0.89190589193529	0.85877257989329	0.861973732391923
"147"	0.961574881054704	0.855087649762093	0.79488251003697	0.696658184010851	0.810619641216699	0.865776614252826	0.998243224492259	0.83047820076632	0.75518014643733	1.01944757684108	0.862813769163941	0.834157219966533	0.834150612654861	0.82858653380778	0.73745327359047	0.792815331882256	0.837996175985038	0.817778298837704	0.796431315357152	0.870585110555011	0.83074453796206	0.879276703834829	0.836337882684984	0.805726106625376	0.813720673590863	0.829523161750848	0.916834669334562	0.957807309960701	0.961023995060042	0.947354169072767	0.937610578893297	0.906670897997871	1.02519274572544	1.03861530729243	0.930204683377634	0.926528022425408	0.936648067776451	0.922813865830288	0.867195083101248	0.852561484539332	0.781263312482003	0.898688661357826	0.863386226309679	0.888006180981866	0.868219280247994	0.863495804967708
"148"	0.984604401474548	0.868679141518224	0.814714789725779	0.711998018280294	0.834287600796162	0.889851621453743	1.02378952325784	0.850775037230221	0.781825278855711	1.05015879064555	0.876751253494757	0.844306223463651	0.842770777085542	0.841496935553357	0.745790800926231	0.79817104027963	0.854846601628864	0.830027194808754	0.801419467911199	0.882549357713849	0.836360710689798	0.879958710198091	0.853975851144787	0.825153797874918	0.83123095642445	0.847295468228369	0.926768762592451	0.9698459648516	0.971581368564129	0.965348911857512	0.939081941971305	0.9227863195773	1.03599533299833	1.04320802407368	0.943217616368048	0.940516496721929	0.948193824301849	0.930293670887869	0.880026082687684	0.872617874238007	0.810671014661526	0.919521266919887	0.877329418286788	0.900797232909097	0.880268584060225	0.880286668751105
"149"	1.02920694316803	0.907273283765098	0.868548890801674	0.757744985962008	0.886384224762682	0.932078260439171	1.06352749380106	0.89008305030845	0.832197608634153	1.10108659280182	0.909847286077392	0.872359963269054	0.87849084455678	0.876906049739992	0.778273085209529	0.825243528940343	0.884519071275718	0.856060252605067	0.832266639087864	0.915539052243475	0.870258803359128	0.899729790499722	0.88983659176691	0.856363081432639	0.87148174756463	0.869298915813614	0.948829888571554	1.00620046633947	1.00479244155848	1.00240611903989	0.969286331917751	0.967729187590419	1.06336859220517	1.07385654122362	0.971118937264566	0.973152463692915	0.985314175311156	0.972402990080404	0.912710865875343	0.915076215884267	0.8473030388718	0.952350478597066	0.913343926556344	0.937946479406946	0.91575863120832	0.909149971332965
"150"	1.09390404971537	0.954723624058139	0.926496729789972	0.825265563580742	0.940697726344799	0.977266587132802	1.11811159077228	0.936250680777627	0.902232266702975	1.15366585503135	0.957188394361858	0.922305090819503	0.922023371229331	0.923872857939231	0.828155553157226	0.867871675580698	0.931347643222068	0.903248077561365	0.879774706704801	0.954808100805333	0.912091918116336	0.948415098910459	0.933296170622328	0.904956883795515	0.915015145251682	0.920473772753359	0.980453160479077	1.06572285600129	1.06242740808985	1.05972208603958	1.02433810680127	1.02547423666244	1.09962765978216	1.10920723414464	1.01513974077441	1.02186090215154	1.04518275622382	1.02884860229997	0.970894801070313	0.963146498458091	0.901768144964502	0.998047175626106	0.961885690253395	0.997354076115878	0.961572531095918	0.953025716057041
"151"	1.1704105098929	1.02478649032693	1.01566157581725	0.903580478892884	1.02409379146678	1.05332674332719	1.18707434656411	1.00075762690748	0.974636692839392	1.22422013512764	1.02345236400347	0.991089226122486	0.989898462400799	1.00242273933528	0.897765024308712	0.929353561881184	1.00193711663508	0.971145376118202	0.949153605449895	1.01472168004117	0.977894295117881	1.00819011495715	0.986177586907155	0.96471441188545	0.979167701053479	0.979459967122747	1.04249087547335	1.14028797357012	1.13340262074836	1.1299289747111	1.09454906607301	1.10936458508011	1.16314166688063	1.15885144681981	1.08019916702561	1.08068100917307	1.11919460281081	1.10031757297325	1.04640838880032	1.04779289235083	0.971498557609139	1.05622973676843	1.0347145488129	1.05455383646964	1.02690307154528	1.02389822173057
"152"	1.25609145087333	1.10640287384376	1.11021829643341	0.998150167828104	1.11931586199857	1.1249393481496	1.25912561247928	1.07349279607461	1.05930740956056	1.30528177687255	1.10692547164942	1.06338007890114	1.06273119256633	1.08371119079856	0.980094830564146	1.01144111001789	1.07882025404787	1.04846030114871	1.02939593783844	1.08805968710695	1.0559912650419	1.08053962332646	1.05246616955705	1.02734361533536	1.04207670674281	1.05281236153231	1.11426896115808	1.21668684290562	1.22496630650926	1.21064537454612	1.18327122350575	1.19866430577619	1.23765348873283	1.2236010000903	1.14544194780766	1.1653769388525	1.20673180540674	1.20206700446203	1.13902771421272	1.13595304844067	1.06674182055585	1.12387454759536	1.11105622705656	1.13536784653521	1.10715097327559	1.09869607246796
"153"	1.32909572591789	1.16545917925821	1.18414707611846	1.07836309562917	1.19023999693784	1.1911104792844	1.31931609682473	1.12422244536485	1.12657593266081	1.36429706344927	1.16790845697308	1.1225271402655	1.12677664687441	1.15163170701836	1.04404305367486	1.07429866675195	1.13642938661831	1.10909997930382	1.08734722031892	1.1437947256081	1.1115263668419	1.14093981187281	1.10015294060781	1.08307798943687	1.09874967436817	1.11089026085174	1.1558263263235	1.28596687916321	1.28634898115764	1.26712281671893	1.24917689151754	1.2631109660598	1.28729451272345	1.27510601559243	1.20263284533438	1.22014324311871	1.2764526126508	1.2774954552747	1.19751698784312	1.20755683350013	1.14035923255399	1.17152827661708	1.17238465440394	1.18576411116408	1.1642293564206	1.1516401653804
"154"	1.35217282043045	1.18095377956234	1.20884643255548	1.10544140713779	1.22026353730734	1.19819845054539	1.34604234830966	1.13587632980775	1.15344454854464	1.39470260855123	1.17993647798772	1.13882569758401	1.1414754894537	1.17064255540283	1.06246249495977	1.08252329468601	1.16184421713261	1.12768932386759	1.10344782505265	1.15830418887743	1.12753715042969	1.15429576982001	1.11439399373386	1.10365013810371	1.11802470111136	1.13543693457687	1.17564027052039	1.30068161894936	1.30096504281398	1.28574365804108	1.2740760850137	1.27656677960234	1.3084855683705	1.27899637052233	1.2243105895833	1.23917898732467	1.29977870251901	1.29530249117882	1.21513840821645	1.23067803012169	1.15561668658198	1.1936818787742	1.19548279491175	1.2066065663213	1.18249374653828	1.17397457770297
"155"	1.34940254441618	1.17742478693988	1.20740747073427	1.09603894526959	1.21324608298459	1.20570808581907	1.353950610661	1.12794671163877	1.15228074785664	1.40394059600472	1.16776864271353	1.12323104340843	1.13979741220993	1.16517867710886	1.05738659200964	1.07492183370049	1.15360186445293	1.12461214598664	1.08917984110905	1.15724801076355	1.11115776361991	1.1364357281821	1.1087806001696	1.10423991984024	1.12369382662406	1.13316619695197	1.17582624418513	1.30232901382917	1.2920742033449	1.28858905228694	1.26431017162621	1.26345656484425	1.29577803416339	1.27728151301513	1.21417894207788	1.23305831612228	1.29161428499584	1.29137134363436	1.21317745693117	1.22609685385429	1.15181606499189	1.19097138946434	1.19957928309727	1.20015104480456	1.17412617444645	1.16728546927781
"156"	1.39294015834195	1.20708031305386	1.23849751055373	1.12076177461248	1.26001582116975	1.25327580229861	1.40673898723691	1.16269270589594	1.19552690675566	1.46432290094542	1.20177546532982	1.15532262760644	1.16125034162102	1.18288323420218	1.07934431332003	1.09416946190357	1.19465533101179	1.15888645771898	1.11129190894419	1.17823882934372	1.13373303549746	1.15162457823057	1.14373164614337	1.13661472444871	1.15459970441911	1.17147354068397	1.19665529463537	1.34393132525091	1.33027690459723	1.34077324734615	1.29616207375156	1.29779105277804	1.3275587016497	1.30357447452844	1.24525491570878	1.26136071085201	1.32184608751329	1.32205554392739	1.24190641105542	1.26020829234135	1.17633949727671	1.22884974368263	1.23729075349118	1.23943613299382	1.21438862305657	1.20114757863488
"157"	1.48015078938045	1.27171857070554	1.31123279837529	1.18560566795196	1.32892243799122	1.33538984896095	1.49806926206402	1.22528360412095	1.28021449015347	1.56704032118309	1.26411265162457	1.21602467500472	1.22393105261051	1.24753470673396	1.13830108625488	1.14726798906612	1.25946969903732	1.21630938837002	1.15938361375544	1.22954138264565	1.18789425256096	1.20057984749343	1.2078759485507	1.20288091527385	1.22584781086261	1.23960323855628	1.25531448805363	1.42920823667623	1.40903459198383	1.42683384541113	1.37364177386289	1.36983337330258	1.39252212489376	1.37159411511984	1.32222714776521	1.33596781029391	1.3884945105878	1.39113041033035	1.3107364796989	1.33083170567958	1.24655676640602	1.29555517915307	1.31273531163088	1.31147879319185	1.2842203402174	1.2631279761025
"158"	1.60559269323416	1.3766442876586	1.432638853679	1.29742293704293	1.44333884097173	1.45697967890687	1.62441447264238	1.32276979903726	1.40264969586641	1.69797690622008	1.36872567531486	1.31128836672074	1.31154618106871	1.34941216560352	1.23607118937871	1.24044908467357	1.36432225044394	1.31247950486546	1.2440148978452	1.31666164837776	1.27624174299462	1.27555081782154	1.30667167528175	1.30211169244399	1.33077235160172	1.33495151142567	1.33078105142226	1.54600927908211	1.52506204051703	1.54530063295208	1.48037776728942	1.49083051294673	1.48795878310097	1.46737529200466	1.42386318357319	1.44708197285905	1.50604610304113	1.49555018888987	1.40811229940537	1.44319421599009	1.35547127354354	1.39850484712791	1.4134289367927	1.4099194967669	1.38717033064375	1.36477839144006
"159"	1.76092942504111	1.50376294760045	1.58507569743305	1.44262575914416	1.59427790395019	1.59257477784581	1.77194724953666	1.45512640690587	1.54844103205339	1.85157542922891	1.4932322707929	1.43381870654598	1.43831412422298	1.48886704958463	1.36534217730551	1.36689906482629	1.48998264848298	1.43151245486086	1.36274226682663	1.43071734174628	1.39373904641073	1.38067215279216	1.42469372620783	1.42528479963254	1.44549899322732	1.45218969499906	1.43012973290385	1.68207962358891	1.65325757965993	1.68434481974455	1.61244814610843	1.63311954292006	1.62166594353619	1.58904351998219	1.55372533973237	1.57265850497239	1.64383423703575	1.63804897501526	1.54251549338111	1.58772116487401	1.48046774972341	1.51962555715478	1.5559413292099	1.53943789686308	1.52143812365102	1.49735892369922
"160"	1.91009616297742	1.64144610774966	1.74014499487179	1.60587429998623	1.75143698326018	1.72999708750643	1.92084051836419	1.59087549786141	1.70753174276918	2.01243358392223	1.62735409263502	1.55995814975859	1.57759453545634	1.62782461454626	1.50713838530606	1.49427791646835	1.62884718634464	1.56638323399299	1.49064830341726	1.55195273770313	1.52549794357938	1.50427870190035	1.55009802140331	1.55526146042456	1.57336520479122	1.58528519631965	1.55543723842126	1.81639821335925	1.80275126429332	1.81790505416926	1.75492168359166	1.79648258572803	1.75122599899973	1.71731577367894	1.68845948771163	1.7193547784828	1.77647312381886	1.77194173543519	1.68346650047209	1.73947262873163	1.63385895249372	1.64753716819623	1.70218271483027	1.65833708405533	1.65905871623439	1.61496706835764
"161"	2.03439994815156	1.74670898960296	1.86540238916756	1.7318828624559	1.87860441972032	1.8607229710607	2.06088414179653	1.7038891459287	1.84351510649135	2.15007365342111	1.73928539413959	1.67677407588716	1.68398881049738	1.74594782805202	1.61849082426432	1.60170954682359	1.73862331531224	1.67787942434044	1.59453572400466	1.66480219486509	1.63387734365887	1.60942845380277	1.66244170057596	1.66583851481163	1.68718661508494	1.69449253782633	1.66895866293614	1.93141768392679	1.9107410749926	1.93307364405784	1.86793687437927	1.92228805628632	1.86894816994351	1.82742695664786	1.80639836066381	1.83245016577484	1.895477948263	1.89429604657595	1.79479289402822	1.85242611078063	1.75169392683442	1.76368701696169	1.82132674984087	1.78528767447757	1.76802758782748	1.73923227780805
"162"	2.16632290725134	1.8514174225092	1.98418445526788	1.84306746071722	2.00652144789221	1.98781451241032	2.20615373068811	1.81490380029439	1.97232169930418	2.29928667962872	1.84792506850499	1.7803502238092	1.80231066362385	1.87495238170389	1.73137214965334	1.70765380700919	1.85478590297867	1.78898349050867	1.70497544482687	1.75589900005327	1.73381237901646	1.70140695781471	1.77097693588346	1.77086179117977	1.79601553742716	1.8125103413176	1.78161995925162	2.04907596801221	2.0163068361864	2.05963499126089	1.98983205219401	2.04675620980912	1.98249957197854	1.94704738935748	1.91721783911761	1.9518831883604	2.0124402379799	2.01854864157603	1.91298600973215	1.96652946807275	1.86470745147199	1.87368200011018	1.95473823710711	1.90878252103954	1.8879493227518	1.8511606884863
"163"	2.3098466258825	1.97814646967745	2.11403806291023	1.95931342561567	2.14179085434317	2.12611026895437	2.3881533778629	1.94323753702078	2.12071050369336	2.48280677229388	1.96535706244968	1.89954662238476	1.92046540532354	1.99179582759952	1.84487085394394	1.82701379338888	1.98377053464812	1.89096900796703	1.805197623834	1.86013165981623	1.83691070020639	1.80044706937958	1.89878903397756	1.89597275264547	1.92293994265588	1.93363905535498	1.89433549788598	2.18690552153093	2.14751648951702	2.19580583297994	2.12233762290933	2.18790326119034	2.10254672473955	2.08456892769413	2.05544096188416	2.09611292272955	2.14189803426343	2.12487378714359	2.03076522222362	2.10756097946465	1.98159227041517	2.00912818432345	2.07910286260217	2.04061674948653	2.02202668135974	1.97738857046864
"164"	2.53702755678087	2.14964352304354	2.30444656978165	2.13211042928662	2.32511387414515	2.34525508012269	2.65888482475059	2.12775046188367	2.34563606999519	2.7555311813068	2.15718222655567	2.07966903754043	2.09465817879878	2.17740854750819	2.01510143739204	1.98903720000978	2.17421254964243	2.06066573115142	1.96161628282405	2.01346217321171	1.99981656963299	1.9443006823971	2.09166234892616	2.0766074518782	2.09813420850001	2.11017376743983	2.05087108127336	2.39326968375982	2.348569069224	2.42077086369958	2.32190937335994	2.40717066389226	2.30553597693429	2.28896078722905	2.25848253066133	2.29620520098326	2.32433586296778	2.32015619759577	2.21633635267811	2.28883812436565	2.1489452607623	2.21067312408943	2.29101776330232	2.23881805880548	2.2070192734616	2.18660946237272
"165"	2.79340800196971	2.35530661963341	2.53816782747152	2.33434122663194	2.57234357456364	2.60374515952303	2.95791579341568	2.35236767947355	2.61796543098723	3.04683345479419	2.37155343868777	2.28920180583152	2.29707885744525	2.39604988123027	2.22376676962722	2.17704549259819	2.39912506607528	2.25654172792776	2.13917817190668	2.1840089670099	2.17910517680774	2.11516458909294	2.33304549198832	2.29404031874333	2.33157416711174	2.31825659425991	2.23633331842961	2.63005474419908	2.57734671514978	2.66861085169637	2.54781023353744	2.67056201574849	2.52165871420341	2.52437970958706	2.51165846687742	2.54410380384299	2.55395796028706	2.53089403857412	2.41973924776145	2.51930794002599	2.33951816441913	2.44144633666606	2.53599640373734	2.48566376260192	2.44271358170057	2.40334458625621
"166"	2.99126499402744	2.52283261973007	2.74455727503969	2.51016531688779	2.76620075022966	2.82578138106409	3.16302768388306	2.53950998609331	2.84160069652628	3.25954915394724	2.55591252133366	2.457671424412	2.48921522036949	2.56836097509804	2.40043906123694	2.34983910534861	2.5763083561299	2.42895673567653	2.29207166224309	2.32119669251186	2.34558314654924	2.25870561586063	2.52433767100048	2.47524373607913	2.50440020149169	2.49466263121268	2.39520132152886	2.79495077196477	2.75543461533125	2.85330433006394	2.72159168327563	2.87243678397191	2.69442320277427	2.70389245289387	2.72239044854909	2.75424494526481	2.72531346471504	2.71037394421241	2.5798926497914	2.7062886493799	2.53000469031255	2.63663092245584	2.74761947018681	2.67622163845216	2.62421487648136	2.59496551263925
"167"	3.05987415481422	2.6072287405355	2.84488677190331	2.6300126388165	2.86610378176993	2.90170098258759	3.21716043281955	2.63434191551373	2.95422371310525	3.32427025630406	2.65404215807384	2.55283273021632	2.58179495079787	2.67194258047434	2.49538436466964	2.43250866789952	2.66945239992201	2.51451291464307	2.36938413591618	2.39416532581104	2.43020439350244	2.33790360479436	2.6219601804271	2.57820277636944	2.60478944182065	2.58624147962475	2.46446101383698	2.86162181180638	2.82593139716632	2.9280895642902	2.78821230940279	2.9625403974927	2.76730812895284	2.78476440320678	2.80593201151131	2.85098238200194	2.81294793086941	2.77152276718788	2.67180630415304	2.78930414452145	2.62966107171718	2.72152697029822	2.83492114584503	2.7634551727026	2.71531176823418	2.68428714011295
"168"	3.05906905478365	2.61878975033688	2.89909331015645	2.6921506476846	2.9069405813004	2.925876385982	3.16915634541175	2.64919750771106	2.99213156884845	3.26342520291095	2.6676400934886	2.58142399605814	2.61376197414299	2.70721244533552	2.54602108325652	2.46854065117889	2.68865544411215	2.54804285505216	2.40902088323918	2.41668558264354	2.46800297844807	2.37993224693035	2.65598348225552	2.60420232125453	2.63139775672703	2.62357997530346	2.47754891049266	2.850880200848	2.81938486873214	2.91907262731853	2.78734192561016	2.96492202389861	2.76260492145998	2.77458015636217	2.82958474599268	2.86928729979567	2.83070711236338	2.79343094620596	2.68830815026315	2.81996595727916	2.67772637079351	2.73596986640419	2.8528203132203	2.77594624686418	2.742751633956	2.71112368289653
"169"	2.98295782553021	2.59381707005949	2.87617149479269	2.7063906080502	2.89531393538838	2.86794778233342	3.05749928944924	2.63247563508693	2.96272451813064	3.16339512001615	2.64828580527341	2.55833597297012	2.61353219593118	2.68214093583371	2.54552019094015	2.46569524737611	2.66356266578865	2.534624232716	2.40372534842946	2.40426538974156	2.47449374609343	2.37902290511267	2.63629509093752	2.60350020013962	2.62409189981631	2.60907753100579	2.46655321756524	2.78182379285463	2.75807395870727	2.85142603445174	2.72605240021283	2.91964858313514	2.71588639369763	2.72596212171657	2.78077053117598	2.8416072494326	2.78149175179278	2.75578401071255	2.67041531794722	2.79478323133726	2.67191550307312	2.69451992879926	2.82250197717705	2.73948094967201	2.70815028067145	2.6947413754361
"170"	2.85703652120375	2.50912124712052	2.80086300465555	2.65994283575719	2.80665477952434	2.77409742065112	2.89694189783853	2.55656364190442	2.88297043764936	2.99088334603981	2.5723107366326	2.49238024847781	2.55808601712544	2.61266878427315	2.49614735180271	2.40523041656712	2.58366097140111	2.47098713075029	2.35488658800949	2.33727022282415	2.43238585438893	2.32769482204429	2.57081151585343	2.53991611197343	2.56760180720749	2.54105380088931	2.41026518837234	2.66237648265539	2.64041187152729	2.73106418080205	2.61580896733626	2.82398533699488	2.60887807026273	2.62404668061053	2.69081679833443	2.73267985652279	2.68588739523213	2.65909903056485	2.59479316544017	2.70945882335694	2.61463919340759	2.60388977721833	2.76030885575357	2.66683833394269	2.63172837914589	2.61333452535649
"171"	2.68839002207328	2.40821153875692	2.67543632073376	2.5734129330571	2.69511712769215	2.64065080025304	2.70132765958764	2.45116441797847	2.74607627338876	2.79323881207972	2.46880424293934	2.39348825601597	2.46953784986779	2.51609606161133	2.4196593477951	2.32590008823103	2.47980732763712	2.38582972213549	2.27723949567832	2.26682371977505	2.35117921364668	2.25071335379116	2.47171977737173	2.45132246969417	2.4784685241465	2.46195644028876	2.31665069488672	2.5191276708669	2.48855792816489	2.58790004202686	2.47938148869822	2.68464892272351	2.46620819366187	2.48962191952758	2.54467275983459	2.59644924561871	2.57019525316074	2.53748136689188	2.4819400797069	2.60150340461567	2.5179981811984	2.49488309522614	2.63073444845002	2.5477351618698	2.52367128437384	2.50260775092228
