TGL48_0003_Ct_T_PE_314_CM_UMB-003-BL	TGL48_0003_Ct_T_PE_313_CM_UMB-003-2W-P	TGL48_0003_Ct_T_PE_323_CM_UMB-003-3M-P	TGL48_0003_Ct_T_PE_326_CM_UMB-003-6M-P	TGL48_0004_Ct_T_PE_329_CM_UMB-004-2W-P	TGL48_0004_Ct_T_PE_328_CM_UMB-004_3_Mth_FU	TGL48_0004_Ct_T_PE_326_CM_UMB-004_6_Mths_Post	TGL48_0004_Ct_T_PE_318_CM	TGL48_0005_Ct_T_PE_328_CM_UMB-005_Baseline	TGL48_0005_Ct_T_PE_324_CM_UMB-005_2_Wk_Post	TGL48_0005_Ct_T_PE_331_CM_UMB-005_3_Mth_F_U	TGL48_0005_Ct_T_PE_320_CM_UMB-005_6_Mth_FU	TGL48_0006_Ct_T_PE_322_CM_UMB-006_Baseline	TGL48_0006_Ct_T_PE_327_CM_UMB-006_2_Wk_Post	TGL48_0006_Ct_T_PE_337_CM_UMB-006_3_Mth_FU	TGL48_0006_Ct_T_PE_336_CM_UMB-006_6_Mth_FU	TGL48_0006_Ct_T_PE_312_CM_UMB-006-12M-P	TGL48_0009_Ct_T_PE_338_CM_UMB-009_Baseline	TGL48_0009_Ct_T_PE_334_CM_UMB-009_2_Wk_Post	TGL48_0009_Ct_T_PE_329_CM_UMB-009_3_Mth_FU	TGL48_0009_Ct_T_PE_322_CM_UMB-009-6M-P	TGL48_0001_Ct_T_PE_313_CM_UMB-001-BL	TGL48_0001_Ct_T_PE_317_CM_UMB-001-2W-P	TGL48_0001_Ct_T_PE_316_CM_UMB-001-3M-P	TGL48_0001_Ct_T_PE_311_CM_UMB-001-6M-P	TGL48_0001_Ct_T_PE_318_CM_UMB-001-12M-P	TGL48_0002_Ct_T_PE_306_CM_UMB-002-BL	TGL48_0002_Ct_T_PE_307_CM_UMB-002-2W-P	TGL48_0002_Ct_T_PE_314_CM_UMB-002-3M-P	TGL48_0002_Ct_T_PE_320_CM_UMB-002_6_Mth_F_U	TGL48_0002_Ct_T_PE_309_CM	TGL48_0011_Ct_T_PE_325_CM_UMB-011_Baseline	TGL48_0011_Ct_T_PE_319_CM_UMB-011-2W-P	TGL48_0011_Ct_T_PE_322_CM_UMB-011_3_Mth_FU	TGL48_0011_Ct_T_PE_333_CM_UMB-011_6_Mth_FU	TGL48_0011_Ct_T_PE_324_CM_UMB-011_12_Mth_FU	TGL48_0007_Ct_T_PE_326_CM_UMB-007-BL	TGL48_0007_Ct_T_PE_325_CM_UMB-007-2W-P	TGL48_0007_Ct_T_PE_327_CM_UMB-007-3M-P	TGL48_0007_Ct_T_PE_336_CM_UMB-007_6_Mth_FU	TGL48_0008_Ct_T_PE_326_CM_UMB-008-BL	TGL48_0010_Ct_T_PE_326_CM_UMB-010-BL	TGL48_0010_Ct_T_PE_328_CM_UMB-010-2W-P	TGL48_0010_Ct_T_PE_330_CM_UMB-010-3M-P	TGL48_0010_Ct_T_PE_334_CM_UMB-010-6M-P	TGL48_0010_Ct_T_PE_332_CM_UMB-010-12M-P
0.858340728878376	0.451418635251864	0.826530305500149	0.0057335632195183	0.997066789377885	0.976832390780522	0.938610636646039	0.992350158813508	0.948960328530949	0.999803744309701	0.86311530451328	0.993266975412287	0.997880740500169	0.970728437450307	0.875930378350471	0.251781899787482	0.738651466658571	0.775534803570303	0.921021481634247	0.91421924118165	0.999988079742808	0.998755617087394	0.999931645192952	0.999950612208923	0.999342930720528	0.964899659545868	0.999768429919477	0.997666489345968	0.72823795043959	0.996814030268368	0.999892506266001	0.939263554258347	0.141408539475453	0.999930615558246	0.999578004965345	0.99993987960412	0.998719781413484	0.996673524877275	0.976342775202348	0.906348414904343	0.714780130856686	0.950308217763977	0.988867647492433	0.994414943676937	0.999967303968016	0.981014586439495
0.229244407204334	0.501319898520189	0.0011698167090897	0.0001012697812874	0.0098426505289671	0.0497863467483346	0.0274909591597077	0.289634523180012	0.109465087723261	0.0595189899853948	0.0030503590535017	0.771580219732845	0.0305919895458765	0.2429596959129	0.0144805708923437	0.0157015035826344	0.62298157294718	0.141485238942514	0.0569358691209456	0.0028065563441287	0.002273802315237	0.973532533203828	0.62266418541591	0.138993611590488	0.0469067976421225	0.89066000036436	0.791103807451537	0.0014147794620224	0.291109357823375	0.0457493299877749	0.506402923974598	0.0178576848784449	0.0311128580219177	0.531098440420149	0.581004055680203	0.222496726904213	0.0005516179768282	0.251594552134337	0.0552168839350682	0.015019475429793	0.0324528200866553	0.0088977210370075	0.0184792757359468	0.0580981087147056	0.773255517138632	0.689034084563327
0.186116476052352	0.157631661228181	0.365723073715262	0.0451227577241305	0.866796148281333	0.0126289342756517	0.279995525148146	0.531167530774216	0.999283181647657	0.957036537732043	0.947912548386189	0.154382517767004	0.418753106515607	0.799158663420545	0.0262989558065361	0.323022866114572	0.0274396255985534	0.0658874113777428	0.0055692586680927	0.0056464156465267	0.999994411056822	0.20618677280572	0.063235488441687	0.0791329193149569	0.0739069599164588	0.0024613229159264	0.0027685448700103	0.0987246003779123	0.0317464792280498	0.0133904979253527	0.99794485668342	0.0027507765582296	0.0069936200628783	0.0628535598928266	0.0031509058298646	0.870003657499212	0.693672916824748	0.0162617778146155	0.0943759566532502	0.8928092175823	0.0080230410703059	0.0285307522332693	0.204922943574334	0.0507085242322171	0.0450145153385789	0.0205361854307025
0.173238510639141	0.192512348592413	0.0578132127005293	0.0829330020039497	0.0814399684755827	0.0556477609139996	0.041874998801211	0.920429394855545	0.0412823787767438	0.0491911688478078	0.0456361861605399	0.0468481493102657	0.958490975295483	0.0284574825837223	0.0472998509101989	0.427231048909532	0.635157092953217	0.0794789090483368	0.0937352367502218	0.0507694962186996	0.0438826536196921	0.465859811212333	0.013973880617241	0.295219341969892	0.0283530905736619	0.253150122986062	0.0198463944396582	0.0104350468525103	0.38204968780611	0.755427647153113	0.055831296877285	0.0557307707694781	0.080256857706764	0.0551794476379735	0.0599575379225201	0.0849804620866175	0.095941643600023	0.0538193246202603	0.0575867671206439	0.664394491129185	0.0769358874626415	0.0473219353211369	0.0458014253593288	0.565776792421219	0.0518231971992494	0.0507283953093165
0.137700905468406	0.007431586848844	0.101160585463217	0.032196605343809	0.0488142709705275	0.0545913523013659	0.712287100856506	0.983652471201254	0.040913032190132	0.066958099117699	0.567140112138033	0.3765043295411	0.0015391341616986	0.161485176166133	0.698769611606404	0.0212701148715892	0.713173177998826	0.0739980293786109	0.165996869312037	0.886847164611144	0.999117062103474	0.0095983242895753	0.0324092655627417	0.0067764958593606	0.3060186121515	0.010770976011266	0.0557507638454001	0.0110706463839684	0.0151648410133278	0.14085030931618	0.0024585772556656	0.0509994929581825	0.140903304102605	0.0046522335023961	0.385054582508954	0.0087574764512828	0.0190019906669828	0.0143398102873106	0.398785466912226	0.475963935633298	0.0387308954015664	0.0323953309746933	0.212451380120381	0.0112984707189521	0.0091669427209761	0.0742410489393215
0.0088257682508364	0.0116544057012645	0.00229349901948	0.447007442894822	0.189156323908436	0.18083366650915	0.0263442397762578	0.0099168841105827	0.033551239496224	0.743292258801189	0.181621566272918	0.0080361632400643	0.255320453520367	0.0067344047186234	0.0076909264552906	0.126717244533944	0.0344070924363117	0.0134461819939044	0.0210662314455517	0.730668945466181	0.96605822411999	0.140918332806994	0.55145970822709	0.011265124361912	0.0165541827616402	0.0012589648921536	0.0979459969640345	0.0012708865504773	0.0017556676860824	0.0541616539972231	0.0070921525932891	0.934354503721367	0.0303805586827659	0.0111776591893181	0.0098171824108089	0.0213372145469546	0.103249517321415	0.0137140857087929	0.0907368916423854	0.0087389732348676	0.0040107340783242	0.107192802210133	0.0427827558966393	0.0051547342487821	0.0043581994077266	0.020152883441203
0.408174378312634	0.388318844196347	0.0230522944657175	0.0333035120598821	0.0355108146316445	0.921923372272061	0.0249433575309419	0.905254627748168	0.514045012906704	0.927409430329818	0.934706938586883	0.0352351376677451	0.398472626427071	0.023662790069332	0.708252554650824	0.91333630033615	0.929984424605243	0.0646030172846462	0.982456945627888	0.882590639628226	0.977921230902974	0.149285421966812	0.0816706842484636	0.0079079087319462	0.384766218730798	0.0880526080342935	0.119047412871425	0.0765587722724792	0.138146565671392	0.346268726803247	0.910132101605318	0.411992285029206	0.0348149073415322	0.0422341032031825	0.040903142844623	0.0642329177620367	0.234677123971309	0.413784054189663	0.98380153727408	0.743208345929791	0.0375130067937741	0.175791109897267	0.58449182098452	0.0356949132817741	0.0316796393036636	0.155636988775037
0.704739666664807	0.5786582542287	0.0384555877050807	0.278369987275539	0.0906519280731515	0.965412319151936	0.0011991315450602	0.27357356424536	0.928196449389521	0.0211830934738023	0.828712030335984	0.680140029719853	0.887473675908998	0.831562660254377	0.464331824100215	0.972885167363091	0.729773114096582	0.821859325466689	0.20608910682797	0.114922032482616	0.982122523470851	0.0578503355695596	0.960955861718465	0.755275142940653	0.882675454128297	0.708123650946622	0.946484883756087	0.796058210902726	0.607550160579257	0.824007749111989	0.989017184454937	0.955146799877254	0.065310833337635	0.2945523996252	0.231163625082137	0.0117481415262639	0.960856382383963	0.474567743846636	0.315597370270746	0.787518235025739	0.269582766095519	0.749238370211283	0.0162814272796266	0.259939729109669	0.581276811017553	0.031391836719227
0.0011560728738942	0.0120104552490801	0.0467656394514528	0.0068877581319444	0.0080472969825541	0.0933790996540416	0.0050058516673168	0.0117951903974065	0.005461435248889	0.0074849543235607	0.0074956567198047	0.0093012288590782	0.0401045850364969	0.006160156310547	0.0080275091100212	0.0034342051438081	0.0013815800308263	0.0163403902273425	0.470120071078344	0.0163847130469164	0.0045070990795799	0.0280696352167254	0.0119519101861081	0.0126314132797897	0.0229548063551707	0.0007632244995173	0.0207029186014438	0.0112637659127167	0.001158951919142	0.0026147002256214	0.0091053152197867	0.0118671658829968	0.0070168189935479	0.0133284384225007	0.516648848001077	0.455983884131148	0.0068410277401369	0.0381642281668278	0.0049335805932316	0.0093323803124163	0.0077163093130844	0.0047437751442165	0.0064809813910812	0.0728264861349225	0.664741097881367	0.0050960852351291
0.209314695040009	0.161614483503959	0.0047196029229279	0.0062944169341	0.0577983529543538	0.660983909221235	0.835480350113656	0.257418038702451	0.107699841438508	0.183956532112346	0.0442907727721325	0.35670713737796	0.831926951416324	0.0138433979240173	0.848932934592752	0.005003740347355	0.0905002351987993	0.0160820256627794	0.0480452936514077	0.935438720130905	0.145514520595691	0.0106847977309552	0.106012340671397	0.0057430180887138	0.0208914096901974	0.435436666059756	0.214525692382078	0.0103506076281353	0.0148490706076505	0.230983851555625	0.985219551700549	0.705625220941148	0.0066712835011875	0.27483172195847	0.190988543572701	0.268118772829043	0.0785382382177756	0.49680723629642	0.0576710070929045	0.0534197757253819	0.0379701622884413	0.0059914554426774	0.0133797413836328	0.718679065107543	0.0096053467147319	0.0008297818739407
0.009406632230574	0.0127071235904821	0.0357343176110311	0.0575475666697941	0.0068804111741775	0.0772393983277878	0.424567989434868	0.175782166856358	0.0547173286446142	0.0074145148776128	0.266217190983726	0.0096395842401947	0.559907405879665	0.731912995946328	0.420157921100871	0.0414718902421414	0.340881368094857	0.733913233067909	0.0254099627119838	0.239294288852243	0.99994002589403	0.0266538011162571	0.0119612140151022	0.0009929719643203	0.003105754723237	0.0147500809431013	0.0200232625888163	0.0894638345188561	0.0015152394492902	0.0219858379911966	0.0091472346788687	0.174809519623781	0.0633685473587225	0.204371771869032	0.0127189089823197	0.411805446614254	0.24898753677539	0.620271656953276	0.0434461638913558	0.77030180446687	0.0068293256020838	0.0048060658257941	0.0068633237384427	0.0067867105556506	0.0059083189069116	0.0334381857579445
0.179619523614159	0.008256154616174	0.261922974639219	0.0202799432790191	0.0298484286229505	0.149453171382488	0.0024645829942328	0.102634115626195	0.10755392927129	0.174673840382395	0.146242491436073	0.0836805854367169	0.0851569894025485	0.0050113326794745	0.282954835460789	0.845673065593747	0.636543695452541	0.163956639694353	0.015562225310907	0.711495314579661	0.87863314800204	0.107875950044281	0.0425755323176553	0.0075369029517806	0.778917532430633	0.0097070875894852	0.010682493898028	0.249046583574564	0.0155282102775034	0.0095118650592356	0.659087220235886	0.352673601642639	0.0231261736436614	0.391081416878663	0.320170544211151	0.0176922646345584	0.0172647614556054	0.613840842923417	0.0019735708371762	0.0061521877041587	0.410960469574806	0.0174364812393578	0.143330991445235	0.0293228161279535	0.0244714383704285	0.0609812705817267
0.806086915792686	0.910473726734085	0.885546473895666	0.0260764006569988	0.847386294095149	0.955593444334781	0.541547888258185	0.100904493035752	0.0023337455486343	0.992399069199316	0.003290959861638	0.0834401488250404	0.777664963894251	0.0545847593518307	0.930966609345689	0.494068588394597	0.190005863716211	0.0077052093103042	0.794837893629135	0.168420309282639	0.903937480185551	0.427854529421061	0.46645108442394	0.0356208985555065	0.815169445941097	0.921239388497189	0.267404516626894	0.845516315482751	0.681699786265346	0.356151417645665	0.68378701686326	0.85381073428491	0.165583554857471	0.0073089919186441	0.0068779513412489	0.0177143253267548	0.995525778754782	0.0611192507422189	0.092533282150139	0.948667351711489	0.800068136183492	0.653481400064169	0.0297184779446472	0.0285200071578524	0.0244210752597314	0.0141363812995916
0.879373269436397	0.187443528725431	0.677251333923148	0.888200760587164	0.192896014501872	0.0018304096450643	0.0010193727480492	0.0028724728164812	0.0873962753991185	0.0016327579113739	0.0015969158920486	0.0023726094007032	0.852292560731981	0.0301984350910445	0.0015727923637974	0.0005871577980258	0.10584184597116	0.105599554178657	0.742110099353115	0.141933127089924	0.991802149385101	0.0355441362797006	0.885376771333308	0.0110870879441725	0.0227593333836531	0.0631237711718858	0.128741337917614	0.0095809184432546	0.0219079035262119	0.104779588934148	0.0021290101927605	0.292737468211936	0.0211959128286264	0.0041552178263574	0.004204508420236	0.0135807541551415	0.0014513878913611	0.455752259964751	0.013435625714162	0.222175088896406	0.146590376682327	0.0088841374594539	0.0982381003080006	0.0011492321865744	0.0941829336929118	0.0488311157159799
0.861078499739368	0.76476008797793	0.920556356852153	0.974897333887712	0.667601184342854	0.791020859314912	0.636323544623264	0.998884942097774	0.987992449356977	0.804610115039068	0.982407541548178	0.114131093671358	0.69439174528603	0.986633830468454	0.991564551917951	0.574772050469352	0.996100836998637	0.683083175432304	0.992548416533338	0.996585201133968	0.980688979211751	0.5437731106003	0.848642193426807	0.263670449468905	0.629497285947677	0.244564527082728	0.090122192880579	0.889961018964072	0.107086773178642	0.98904980887348	0.751732814279527	0.441004693213399	0.864946697674639	0.167860099647743	0.917880602167363	0.0223644277501389	0.813482814836302	0.29357296929165	0.840542472629202	0.721951208590944	0.0500457959360227	0.134869208780379	0.207818302707783	0.940223649224111	0.824349420606642	0.874019022446751
0.059010678818451	0.066862247548765	0.006162543693916	0.0914603830432954	0.927027820340686	0.011729105756289	0.525359281595228	0.611475024503466	0.289720591406304	0.0111136223809069	0.110445212839871	0.195210177199393	0.797841804603002	0.0092536583705773	0.169183775931708	0.0056122014734038	0.0721716723630852	0.351393770640651	0.516150862357606	0.0209938111000709	0.0635867882721383	0.0436412333998857	0.12773328750609	0.139623296549414	0.0049275926006354	0.437077863400726	0.201907353206161	0.0201955101914498	0.0024039339713742	0.0353462508311207	0.203870661095882	0.0169703055043343	0.395495824232891	0.59830599922811	0.966714456435641	0.0346825324509457	0.0088557585981454	0.459161565711095	0.259202742083394	0.196440454325171	0.105781770145386	0.256242660066321	0.0103505508826407	0.0104892152205733	0.0091900654972766	0.209125353836097
0.0411818101524286	0.0117121303466895	0.058509012476631	0.104665041883609	0.504331734300281	0.393463575072077	0.0613072730102086	0.0115417077728417	0.005547397078714	0.113052603163396	0.0074268296819475	0.0090664266008768	0.406709438017869	0.100697459872122	0.0075077589458189	0.0452673441453999	0.0548801727443954	0.319632373536209	0.496316682940566	0.571192769141248	0.269519788687191	0.250945269060763	0.0121067398772827	0.100545438890285	0.141250926615243	0.362001160811394	0.0009926960326571	0.0103089157752142	0.0221421167525164	0.0026421068856922	0.578547501702852	0.0115924682319243	0.109269019086731	0.601445398876431	0.0132914937021349	0.909029929418294	0.118165343330913	0.0488100450472666	0.295280437651874	0.165734666870264	0.0085043989334796	0.0047154437556394	0.0062181918096854	0.0065717095984908	0.0735043115686965	0.0050845771070619
